respid,prob_scn_ann_1,prob_scn_ann_2,prob_scn_ann_3,prob_scn_ann_4,prob_scn_ltci_1,prob_scn_ltci_2,prob_scn_ltci_3,prob_scn_ltci_4,prob_scn_rmr_1,prob_scn_rmr_2,prob_scn_rmr_3,prob_scn_rmr_4
10326,0.0,0.02,0.02,0.1,0.05,0.02,0.0,0.0,0.0,0.02,0.0,0.05
10327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10338,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.1,0.0,0.0,0.0,0.0
10346,0.1,0.01,0.1,0.01,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
10356,0.0,0.0,0.0,0.0,0.05,0.05,0.04,0.0,0.0,0.0,0.0,0.0
10386,0.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,0.0,0.0,0.0,0.5
10396,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0
10399,0.05,0.05,0.05,0.05,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
10403,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0
10404,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.1
10405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10407,0.0,0.1,0.85,0.95,0.6,0.75,0.55,0.0,0.0,0.0,0.0,0.25
10409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10424,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0
10431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10462,0.0,0.8,0.0,0.7,0.9,0.5,0.6,0.0,0.9,0.9,0.0,1.0
10486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10503,0.5,0.4,0.2,0.2,0.5,0.2,0.3,0.5,0.0,0.0,0.0,0.0
10525,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.0,0.45,0.45,0.0,0.45
10532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10551,0.0,0.05,0.25,0.0,0.25,0.18,0.35,0.27,0.0,0.1,0.03,0.25
10553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10556,0.1,0.02,0.2,0.02,0.3,0.3,0.4,0.4,0.0,0.0,0.0,0.0
10565,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.0,0.0,0.0,0.0
10577,0.05,0.9,0.0,0.45,0.1,0.0,0.1,0.15,0.0,0.0,0.0,0.0
10589,0.1,0.15,0.2,0.1,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
10594,0.3,0.05,0.6,0.05,0.05,0.0,0.0,0.1,0.0,0.0,0.0,0.0
10603,0.0,0.0,0.1,0.0,0.1,0.15,0.0,0.2,0.0,0.0,0.0,0.1
10605,0.9,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
10648,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10667,0.0,0.0,0.0,0.0,0.6,0.5,0.75,0.0,0.0,0.0,0.0,0.0
10700,1.0,0.0,0.25,1.0,0.9,0.95,1.0,0.5,0.8,0.0,0.3,0.5
10721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10723,0.0,0.0,0.0,0.0,0.3,0.05,0.1,0.5,0.25,0.1,0.4,0.02
10738,0.05,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
10740,0.05,0.0,0.25,0.0,0.9,1.0,0.95,1.0,0.0,0.0,0.25,0.0
10746,0.15,0.0,0.05,0.1,0.2,0.0,0.05,0.05,0.0,0.0,0.05,0.0
10791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.0
10797,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10807,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
10812,0.0,0.0,0.0,0.0,0.35,0.1,0.1,0.0,0.0,0.0,0.0,0.0
10813,0.25,0.25,0.5,0.95,0.95,0.95,1.0,0.25,0.1,0.1,0.5,0.5
10822,0.4,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
10826,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
10854,0.1,0.2,0.1,0.1,0.13,0.02,0.06,0.15,0.1,0.1,0.02,0.02
10862,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10900,0.0,0.0,0.0,0.0,0.6,0.4,0.7,0.75,0.0,0.0,0.05,0.0
10920,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0
10927,0.0,0.0,0.0,0.0,0.25,0.0,0.45,0.0,0.0,0.0,0.0,0.0
10929,0.0,0.3,0.0,0.2,0.4,0.5,0.0,0.3,0.2,0.3,0.4,0.2
10935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10981,0.15,0.01,0.18,0.0,0.05,0.15,0.1,0.05,0.0,0.02,0.0,0.0
10997,0.75,0.5,0.5,0.25,0.5,0.25,0.0,0.4,0.4,0.9,0.0,0.5
11002,0.15,0.02,0.06,0.0,0.2,0.02,0.3,0.12,0.0,0.0,0.02,0.02
11007,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11011,0.0,0.0,0.0,0.0,0.25,0.15,0.5,0.25,0.0,0.0,0.0,0.0
11012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11016,1.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.75,0.8,0.8,0.3
11035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11044,0.05,0.05,0.5,0.5,0.99,0.99,0.99,0.25,0.99,0.99,0.5,0.5
11049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11067,0.0,0.0,0.0,0.1,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
11073,0.0,0.0,0.25,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0
11076,0.5,0.6,0.6,0.1,0.05,0.05,0.02,0.06,0.15,0.0,0.25,0.03
11087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11105,0.0,0.75,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
11110,0.2,0.2,0.0,0.0,0.1,0.1,0.0,0.25,0.0,0.0,0.0,0.0
11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11116,-999.0,-999.0,-999.0,-999.0,0.1,0.1,0.25,0.1,0.0,0.0,0.0,0.0
11139,0.5,0.05,0.5,0.0,0.0,0.05,0.2,0.0,0.1,0.0,0.0,0.05
11157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11182,0.0,0.25,0.0,0.25,0.0,0.5,0.75,0.0,0.5,0.25,0.2,1.0
11189,0.0,0.0,0.0,0.0,0.1,0.05,0.05,0.25,0.0,0.0,0.0,0.0
11197,0.0,0.1,0.4,0.5,0.1,0.15,0.15,0.25,0.0,0.0,0.0,0.0
11205,0.0,0.0,0.0,0.0,0.5,0.25,0.5,0.25,0.0,0.0,0.0,0.0
11209,0.0,0.0,0.0,0.0,1.0,0.5,0.25,0.5,0.0,0.0,0.0,0.0
11245,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0
11255,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
11291,0.0,0.2,0.0,0.0,0.5,0.6,0.6,0.3,0.1,0.2,0.4,0.5
11299,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
11321,0.5,0.0,0.01,1.0,0.7,0.3,0.05,0.02,0.1,0.05,0.02,0.01
11332,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11340,0.0,0.0,0.0,0.0,0.6,0.6,1.0,0.5,0.9,0.7,0.2,0.1
11342,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.1,0.0,0.0,0.0,0.0
11379,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11395,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.01
11425,0.0,0.0,0.3,0.0,0.3,0.0,0.5,0.3,0.0,0.0,0.0,0.0
11432,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11441,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.2,0.0,0.0,0.0,0.0
11453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11464,0.5,0.5,0.0,0.0,0.5,0.2,0.6,0.6,0.0,0.0,0.0,0.0
11472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11489,0.5,0.6,0.55,0.5,0.5,0.6,0.75,0.5,0.0,0.0,0.0,0.0
11492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11507,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
11512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11529,0.9,0.2,0.3,0.1,0.3,0.3,0.1,0.0,0.0,0.1,0.0,0.0
11538,0.6,0.0,0.7,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
11555,0.0,0.0,0.0,0.1,0.2,0.05,0.1,0.1,0.0,0.0,0.0,0.0
11557,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
11616,0.0,0.0,0.0,0.0,0.5,0.8,0.1,0.3,0.0,0.3,0.7,0.7
11626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
11632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11651,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
11652,0.9,0.3,0.1,0.2,0.1,0.0,0.15,0.1,0.1,0.0,0.3,0.1
11660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11719,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
11720,0.05,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0
11727,0.5,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0
11729,0.1,0.01,0.1,0.01,0.5,0.5,0.1,0.1,0.1,0.1,0.1,0.01
11732,0.2,0.0,0.6,0.85,0.25,0.3,0.1,0.4,0.0,0.25,0.02,0.04
11738,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.5,0.2,0.0
11762,0.9,0.5,0.9,0.7,0.5,0.7,0.6,0.5,0.25,0.25,0.1,0.1
11794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11802,0.1,0.05,0.1,0.0,0.25,0.3,0.1,0.0,0.0,0.0,0.0,0.0
11805,0.0,0.0,0.25,0.6,0.5,0.6,0.4,0.7,0.0,0.0,0.0,0.0
11853,0.3,0.2,0.2,0.3,0.5,0.25,0.8,0.5,0.0,0.0,0.0,0.0
11866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
11879,0.0,0.0,0.5,0.0,0.2,0.2,0.2,0.3,0.1,0.1,0.2,0.3
11880,0.5,0.5,0.6,0.4,0.4,0.5,0.2,0.25,0.02,0.04,0.1,0.02
11917,0.5,0.0,0.0,0.0,0.5,0.5,0.9,0.5,0.0,0.0,0.0,0.0
11932,0.6,0.6,0.5,0.25,0.5,0.5,0.5,0.4,0.0,0.0,0.0,0.0
11938,0.0,0.0,0.0,0.0,0.3,0.2,0.7,0.7,0.0,0.0,0.0,0.0
11949,0.2,0.5,0.0,0.4,0.3,0.5,0.0,0.4,0.3,0.1,0.5,0.25
12011,0.0,0.0,0.0,0.0,0.2,0.0,0.75,0.8,0.0,0.0,0.0,0.0
12028,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.3,0.0,0.0,0.0,0.0
12049,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12061,0.0,0.2,0.0,0.1,0.1,0.15,0.1,0.1,0.0,0.0,0.0,0.0
12073,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.1,0.1,0.05,0.25,0.0
12088,0.0,0.0,0.0,0.0,0.2,0.4,0.3,0.6,0.7,0.2,0.8,0.5
12096,0.0,0.0,0.9,0.9,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.05
12099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12133,0.2,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
12139,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
12147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
12181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12183,0.5,0.0,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.0,0.0,0.0
12223,0.25,0.25,0.05,0.25,0.25,0.0,0.15,0.2,0.0,1.0,0.0,0.2
12228,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.5,0.0,0.0,0.0,0.0
12236,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0
12244,0.1,0.05,0.1,0.05,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.1
12250,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
12256,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12279,0.1,0.1,0.1,0.15,0.1,0.1,0.2,0.2,0.0,0.0,0.0,0.0
12297,0.0,0.0,0.0,0.0,0.4,0.3,0.45,0.45,0.2,0.2,0.0,0.2
12300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12328,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
12346,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
12347,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0
12350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12390,0.0,0.4,0.1,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0
12399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12421,0.75,0.5,0.75,0.5,0.2,0.02,0.02,0.0,0.0,0.0,0.0,0.0
12432,0.05,0.0,0.05,0.05,0.05,0.5,0.05,0.7,0.5,0.05,0.5,0.05
12463,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12500,0.0,0.0,0.0,0.0,0.15,0.15,0.1,0.0,0.2,0.05,0.15,0.1
12505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12529,1.0,0.0,1.0,0.0,0.0,0.0,0.2,0.1,0.2,0.2,0.2,0.2
12549,0.1,0.1,0.1,0.1,0.05,0.05,0.05,0.05,0.25,0.01,0.1,0.1
12557,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0
12564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12647,0.0,0.0,0.3,0.5,0.3,0.5,0.5,0.1,0.0,0.0,0.0,0.0
12662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12672,0.1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12683,-999.0,-999.0,-999.0,-999.0,0.5,0.6,0.5,0.6,0.9,0.9,0.9,0.9
12700,0.0,0.1,0.0,0.0,0.2,0.5,0.3,0.4,0.0,0.0,0.0,0.0
12725,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12760,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12767,0.1,0.05,0.05,0.05,0.05,0.02,0.07,0.02,0.0,0.0,0.0,0.0
12794,0.0,0.0,0.8,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
12803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12825,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
12839,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.01,0.0,0.15
12861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12871,0.5,0.2,0.2,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
12880,0.5,0.5,0.3,0.6,0.1,0.3,0.25,0.3,0.0,0.15,0.5,0.8
12886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12913,0.05,0.0,0.05,0.05,0.4,0.55,0.35,0.2,0.0,0.0,0.0,0.0
12972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13012,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13019,0.1,0.0,0.4,0.4,0.3,0.6,0.4,0.1,0.0,0.0,0.0,0.0
13033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13042,0.0,0.0,0.9,0.25,0.6,0.6,0.6,0.8,0.5,0.0,0.0,0.0
13046,0.2,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0
13049,0.5,0.75,0.75,0.0,0.25,0.25,0.2,0.3,0.0,0.0,0.0,0.0
13062,0.06,0.09,0.98,0.98,0.65,0.65,0.06,0.65,0.56,0.56,0.0,0.0
13065,0.25,0.0,0.05,0.15,0.15,0.1,0.2,0.15,0.0,0.0,0.0,0.0
13081,0.5,0.25,0.25,0.25,0.5,0.2,0.75,0.75,0.5,0.25,0.25,0.25
13082,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0
13101,0.1,0.4,0.85,0.4,0.0,0.0,0.0,0.0,0.75,1.0,0.85,0.8
13109,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
13113,0.0,0.0,0.0,0.0,0.65,0.75,0.75,0.0,0.0,0.0,0.0,0.0
13137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13138,0.2,0.0,0.05,0.0,0.1,0.05,0.0,0.0,0.7,0.2,0.05,0.05
13170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13230,0.0,0.0,0.1,0.0,0.05,0.05,0.25,0.3,0.1,0.1,0.05,0.7
13338,0.0,0.0,0.0,0.0,0.05,0.02,0.2,0.1,0.0,0.0,0.0,0.0
13356,0.3,0.25,0.2,0.09,0.5,0.1,0.5,0.4,0.05,0.0,0.05,0.0
13432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
13534,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,0.0,0.0,0.0,0.0
13570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13719,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
13733,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13795,0.0,0.02,0.0,0.0,0.01,0.02,0.2,0.1,0.1,0.1,0.2,0.02
13866,0.0,0.0,0.0,0.0,0.7,0.85,0.1,0.2,0.1,0.25,0.5,0.6
13867,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
13902,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,1.0
13926,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13967,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.0
13990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14001,0.5,0.0,0.3,0.0,0.0,0.25,0.0,0.3,0.0,0.0,0.0,0.0
14017,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.5,0.5,0.0,0.0
14024,0.3,0.15,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14027,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.2,0.0,0.2
14051,0.3,0.1,0.1,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0
14085,0.5,0.5,0.5,0.5,0.7,0.6,0.6,0.5,0.0,0.0,0.0,0.0
14110,0.0,0.1,0.0,0.0,0.25,0.5,0.0,0.5,0.5,0.4,0.5,0.4
14115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
14134,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0
14147,0.2,0.3,0.3,0.4,0.2,0.25,0.2,0.25,0.0,0.0,0.3,0.0
14179,0.1,0.5,0.5,0.1,0.0,0.2,0.15,0.0,0.0,0.5,0.0,0.0
14188,0.3,0.2,0.3,0.2,0.5,0.5,0.7,0.6,0.3,0.2,0.2,0.2
14196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14211,0.9,0.9,1.0,1.0,0.8,0.5,0.7,0.9,0.0,0.3,0.2,0.6
14219,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0
14234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14240,0.0,0.0,0.0,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.0,0.0
14261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14317,0.5,0.05,0.5,0.6,0.0,0.5,0.4,0.5,0.0,0.0,0.0,0.2
14340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14384,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
14388,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0
14421,0.0,0.0,0.0,0.0,0.1,0.15,0.1,0.04,0.0,0.0,0.5,0.1
14427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14452,0.2,0.0,0.2,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0
14456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14474,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.25,0.0
14476,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0
14749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14788,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
14817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14820,0.4,0.0,0.0,0.0,0.5,0.75,0.0,0.5,0.0,0.0,0.0,0.0
14829,0.5,0.1,0.4,0.05,0.75,0.9,0.65,0.9,0.5,0.75,0.6,0.4
14834,0.0,0.8,0.5,0.0,0.5,0.9,0.1,1.0,0.0,0.0,0.0,0.0
14838,0.0,0.5,0.5,0.0,0.6,0.5,0.75,0.8,0.0,0.0,0.0,0.0
14842,0.5,0.4,0.3,0.0,0.6,0.7,0.4,0.3,0.0,0.0,0.0,0.0
14860,0.25,0.0,0.0,0.5,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.0
14862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14864,0.0,0.3,0.0,0.0,0.35,0.25,0.0,0.4,0.0,0.0,0.0,0.0
14921,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
