respid,age,totinc,retinc,hlth,atr_w,atr_r
8818,70,40717.39317708564,40717.39317708564,1,0.11724450948760817,0.11724450948760817
8822,65,30879.177411334014,30879.177411334014,2,0.06798022909988546,0.06798022909988546
8823,66,7600.0,7600.0,1,0.0,0.0
8832,64,21012.140422150143,21012.140422150143,1,0.07840819465119866,0.07840819465119866
8848,70,33817.056143595575,38963.66758013803,1,0.16695179861067502,0.14636527234906033
8858,67,35655.84200454652,35655.84200454652,1,0.09851797999282658,0.09851797999282658
8862,69,44588.446666403936,44588.446666403936,1,0.12111332758770903,0.12111332758770903
8880,62,37821.8200743546,15000.0,1,0.11164856127517807,0.0
8901,67,39482.4082368984,26193.702757277446,1,0.17804817645590604,0.1534299241317825
8902,68,30797.08285190308,30797.08285190308,1,0.06744721025980555,0.06744721025980555
8911,67,26128.979019583257,26128.979019583257,1,0.038042538583658025,0.038042538583658025
8912,68,17800.0,17800.0,1,0.0,0.0
8917,60,29862.237880368983,29862.237880368983,1,0.06142887739486892,0.06142887739486892
8942,70,13000.0,13000.0,1,0.0,0.0
8946,68,39627.11541989611,39627.11541989611,1,0.13120386911547918,0.13120386911547918
8953,64,32363.816898923717,32363.816898923717,1,0.0020151787071870076,0.0020151787071870076
8958,70,33033.94159997085,28509.525851574024,1,0.13766171838947508,0.12198806283757305
8970,68,31970.627716060182,31970.627716060182,1,0.049000777850075436,0.049000777850075436
8984,69,25478.416452399484,25478.416452399484,1,0.0536033336356324,0.0536033336356324
8986,62,41322.813642631685,19552.51754075158,1,0.20665176845488809,0.03376913250137835
8997,65,13600.0,13600.0,1,0.0,0.0
9062,61,41723.09939338917,30080.83178213902,1,0.13011777128027588,0.09436671653122863
9071,63,51653.296356104234,51653.296356104234,1,0.13265375964646384,0.13265375964646384
9115,63,51934.81156308265,51934.81156308265,1,0.18313629874640458,0.18313629874640458
9161,63,37541.305168930376,29822.97007879038,1,0.17733753779852096,0.16347970316871677
9171,65,54793.7083386142,54793.7083386142,1,0.05407865549195063,0.05407865549195063
9180,63,39072.79072149636,39072.79072149636,1,0.11527608036583833,0.11527608036583833
9192,62,7999.848091528516,7999.848091528516,1,6.329451817927778e-06,6.329451817927778e-06
9193,65,80791.17120177676,80791.17120177676,1,0.18086941568532536,0.18086941568532536
9198,66,41655.73720762051,41655.73720762051,1,0.17292542823000653,0.17292542823000653
9217,65,18000.0,18000.0,1,0.0,0.0
9232,60,46623.30198668585,36635.64685541333,1,0.18632963995789595,0.10783526099795986
9241,69,34795.537881225195,22420.564574948123,1,0.09343195045859386,0.0070946051850944445
9242,70,42943.756469740096,42943.756469740096,1,0.09417143051680057,0.09417143051680057
9244,69,47935.30373744117,47935.30373744117,1,0.1683151221171628,0.1683151221171628
9246,67,19200.0,19200.0,1,0.0,0.0
9270,68,59762.79845798009,32093.671519925043,1,0.037159054809326166,0.08380726229776148
9291,60,46712.0408534512,37821.8200743546,1,0.16299414365706658,0.11164856127517807
9296,68,104931.32068136908,104931.32068136908,1,0.10286702721832454,0.10286702721832454
9331,62,42147.52718993475,42147.52718993475,1,0.11943691484257739,0.11943691484257739
9342,65,13101.764958994196,17129.559041385764,1,0.07320752478287258,0.0013931980628952326
9353,62,31189.37888241775,31189.37888241775,1,0.09100044548725472,0.09100044548725472
9367,68,57577.8491819759,57577.8491819759,1,0.033701846811868004,0.033701846811868004
9370,65,19500.0,19500.0,1,0.0,0.0
9390,69,53538.732344487966,53538.732344487966,2,0.19259522142131483,0.19259522142131483
9426,63,10255.950865865301,10255.950865865301,1,0.04211240999518564,0.04211240999518564
9440,64,22000.0,22000.0,1,0.0,0.0
9448,70,76546.16598168881,57486.59465247714,1,0.20130005083101554,0.1352204186545503
9450,60,38762.85545217065,36026.87589680783,1,0.13589988619382967,0.09778627097512244
9453,67,18900.0,18900.0,2,0.0,0.0
9460,63,45019.06385071928,45019.06385071928,1,0.0877236332294748,0.0877236332294748
9481,60,56376.32239802988,56376.32239802988,1,0.22150365459811597,0.22150365459811597
9486,69,19800.0,19800.0,1,0.0,0.0
9492,67,15796.075420871879,15796.075420871879,1,0.0038243761536643334,0.0038243761536643334
9512,65,37009.609442313675,37009.609442313675,1,0.1447154555508489,0.1447154555508489
9552,69,18379.795293196927,9973.232138197123,1,0.07526187103694885,0.038966933086506686
9558,65,31231.595626445753,31231.595626445753,1,0.09238021809885882,0.09238021809885882
9560,70,37123.877056150035,37123.877056150035,1,0.11193902514405965,0.11193902514405965
9564,68,32360.206268665046,38025.94898258094,1,0.1765735745204635,0.14504799913894662
9578,67,41897.0944578514,41897.0944578514,1,0.014311284612751728,0.014311284612751728
9616,66,50685.58897893628,50685.58897893628,1,0.17876026444916807,0.17876026444916807
9637,62,58796.355118494415,15000.0,1,0.14150865097616924,0.0
9659,61,125818.9526277361,43407.68273610179,1,0.00584280001788428,0.037265462241044885
9684,67,50752.345054615755,37561.56344948838,1,0.05500909098650238,0.0329491094717333
9689,65,77042.25187966312,77042.25187966312,1,0.14584805814320903,0.14584805814320903
9713,62,23840.70923944483,23840.70923944483,1,0.1272604391842488,0.1272604391842488
9717,66,46699.71004551892,46699.71004551892,1,0.17076531972833217,0.17076531972833217
9726,63,38145.95966893151,38145.95966893151,1,0.11365596802494805,0.11365596802494805
9735,60,42348.591523644056,34551.14263121654,1,0.13898204019950333,0.09199981555936337
9737,68,38497.471921180826,38497.471921180826,1,0.10583647591454827,0.10583647591454827
9743,67,35631.58432606684,35631.58432606684,1,0.12730023240258856,0.12730023240258856
9779,62,26973.669816726295,26973.669816726295,1,0.10471127225204047,0.10471127225204047
9792,70,33572.44786509122,33572.44786509122,1,0.06737672812618102,0.06737672812618102
9798,64,34808.20864819512,34808.20864819512,1,0.08215106847228637,0.08215106847228637
9857,61,33938.20354465007,33938.20354465007,1,0.10173303702186029,0.10173303702186029
9894,61,38148.44202576349,38148.44202576349,1,0.11555376784370523,0.11555376784370523
9909,65,40017.69227024987,40017.69227024987,1,0.12548086430127903,0.12548086430127903
9925,67,20335.093573715276,20335.093573715276,1,0.05468967059547036,0.05468967059547036
9936,67,17800.0,17800.0,1,0.0,0.0
9939,70,26128.979019583257,26128.979019583257,1,0.038042538583658025,0.038042538583658025
9957,66,32248.99753223636,32248.99753223636,1,0.019015590796056345,0.019015590796056345
9961,61,85664.55737630045,80620.79870181382,1,0.27312700920023886,0.2178676463666777
9985,68,41475.62658807843,41475.62658807843,1,0.1343781102357479,0.1343781102357479
10008,61,39077.220004650415,39077.220004650415,1,0.08097778328226579,0.08097778328226579
10032,62,52732.85936819442,38429.336282310884,1,0.11334421577809574,0.08073215030997272
10043,65,36026.87589680783,36026.87589680783,1,0.09778627097512244,0.09778627097512244
10066,62,39792.84020016795,39792.84020016795,1,0.15179413698331998,0.15179413698331998
10072,65,52354.987445134604,28967.18357313106,1,0.14073249658645418,0.0890246878233452
10104,66,43101.18039846866,43101.18039846866,1,0.14300154854677852,0.14300154854677852
10119,66,7800.0,7800.0,1,0.0,0.0
10120,70,52744.08093361294,52744.08093361294,1,0.06071360065976616,0.06071360065976616
10145,64,51432.939452559345,51432.939452559345,1,0.18137137639533749,0.18137137639533749
10169,62,75735.36530034745,75735.36530034745,2,0.18841389132590322,0.18841389132590322
10187,61,34574.36613691133,34574.36613691133,1,0.09213566571840524,0.09213566571840524
10209,64,28146.51706089639,28146.51706089639,1,0.050618474079512726,0.050618474079512726
10213,60,25704.516344299984,26460.8875900593,1,0.08315118965730108,0.06394749291918493
10214,69,24698.125867201255,24698.125867201255,1,0.09041444044173555,0.09041444044173555
10215,64,36688.20172157403,36688.20172157403,1,0.10660021657366112,0.10660021657366112
10224,68,13135.816122156633,13135.816122156633,1,0.070996817052326,0.070996817052326
10229,60,39379.833183218696,11600.0,1,0.12140517806299289,0.0
10240,70,20000.0,20000.0,1,0.0,0.0
10245,65,47856.93267975102,47856.93267975102,1,0.1380248371093487,0.1380248371093487
10283,69,47175.38869153229,47175.38869153229,1,0.14215163754859686,0.14215163754859686
10290,70,13246.428320302655,13246.428320302655,1,0.08611813472008086,0.08611813472008086
10302,65,31559.58134312104,15400.0,1,0.0724267673677329,0.0
10313,66,84285.57882204474,84285.57882204474,1,0.15048203500755816,0.15048203500755816
10316,64,42041.02719731991,38775.1863558215,1,0.1373529257285029,0.11758605758011481
10326,68,52508.97432295443,52508.97432295443,1,0.015004297097033862,0.015004297097033862
10327,67,60757.286079579244,60757.286079579244,1,0.2101079692234591,0.2101079692234591
10338,69,21412.0,21412.0,1,0.0,0.0
10346,62,32616.027565372857,15214.809611606977,1,0.11543910423214392,0.09996983326857589
10356,66,10758.129727639132,10758.129727639132,1,0.0812389903990614,0.0812389903990614
10386,69,15777.98105629073,21000.0,1,0.07547532961208256,0.0
10396,65,24476.73545262132,24476.73545262132,1,0.11145564564959325,0.11145564564959325
10399,63,84512.99780286114,51193.91530957112,1,0.2207749639683972,0.10654910115641181
10403,66,38463.706631314984,38463.706631314984,1,0.11563503312759366,0.11563503312759366
10404,64,45026.52863376291,45026.52863376291,1,0.15350957820318745,0.15350957820318745
10405,65,104499.50432096777,48573.30769403558,1,0.1342343546474609,0.03729426487369974
10407,70,21004.386591090526,21004.386591090526,1,0.10474382269175082,0.10474382269175082
10409,60,31202.879342821434,31202.879342821434,1,0.07008920256919982,0.07008920256919982
10424,65,26128.979019583257,26128.979019583257,2,0.038042538583658025,0.038042538583658025
10431,62,9999.682279100623,9999.682279100623,1,1.0590583154145544e-05,1.0590583154145544e-05
10442,65,34560.49598209777,34560.49598209777,1,0.10338336887414488,0.10338336887414488
10460,65,24018.590121547102,24018.590121547102,1,0.16896170955462425,0.16896170955462425
10462,70,53000.05005720961,43364.83608917116,1,0.13195463550702585,0.08171063850927966
10486,63,24900.0,24900.0,1,0.0,0.0
10498,62,30379.463095836363,30379.463095836363,1,0.06474708770522498,0.06474708770522498
10503,65,80115.3046457176,80115.3046457176,1,0.0072345310770303775,0.0072345310770303775
10525,61,41175.64707162124,41175.64707162124,1,0.01485771754494526,0.01485771754494526
10532,62,40826.85042253668,27165.5807936968,1,0.13072293756583575,0.04456682796394083
10541,67,38463.706631314984,38463.706631314984,1,0.11563503312759366,0.11563503312759366
10551,63,8000.0,8000.0,1,0.0,0.0
10553,64,26666.572845665036,26666.572845665036,1,0.010468792858908395,0.010468792858908395
10556,66,28058.326765538124,33897.03564969547,1,0.08447519439363634,0.0022205580412941964
10565,65,38279.6855981593,38279.6855981593,1,0.12877126790132065,0.12877126790132065
10577,60,31460.462074139465,31460.462074139465,1,0.07177576799065274,0.07177576799065274
10589,64,57825.74842018675,56166.018839201875,1,0.2315233997286382,0.2023809943271177
10594,64,20384.922834212703,20384.922834212703,1,0.07151074985626726,0.07151074985626726
10603,63,31186.870357964013,31186.870357964013,1,0.06998462722809609,0.06998462722809609
10605,66,23840.70923944483,23840.70923944483,1,0.1272604391842488,0.1272604391842488
10648,69,65971.11000355886,54241.1774114941,1,0.2216305544156942,0.19137009642592312
10667,62,63159.69535067449,49991.14508493899,1,0.2154681352217933,0.1763519496138736
10700,68,39409.43757715313,39409.43757715313,1,0.12159326373416182,0.12159326373416182
10721,60,27752.4891598539,27752.4891598539,1,0.02234618558501834,0.02234618558501834
10723,60,58386.639505436004,58386.639505436004,1,0.13952847546236735,0.13952847546236735
10738,66,28403.33031096416,28403.33031096416,1,0.00937651987799433,0.00937651987799433
10740,61,37934.28074752787,37934.28074752787,2,0.1237902695832682,0.1237902695832682
10746,65,127803.32397895692,99982.73924340618,1,0.1769838224604603,0.1287664053487865
10791,66,28185.984929815535,28185.984929815535,2,0.08453172759990689,0.08453172759990689
10797,63,46007.09843389957,46007.09843389957,1,0.1495270731582338,0.1495270731582338
10807,63,32942.33855021232,32942.33855021232,1,0.06002776328333948,0.06002776328333948
10812,64,33458.10626028877,33458.10626028877,1,0.06603095867349142,0.06603095867349142
10813,62,28420.32584541995,29596.109379221594,1,0.0902496992532383,0.08838993732901898
10822,66,20681.259170100133,20681.259170100133,1,0.033202529607752815,0.033202529607752815
10826,65,51779.05152337556,51779.05152337556,1,0.13302114121697015,0.13302114121697015
10854,67,44159.5125030539,44159.5125030539,1,0.14873642498183007,0.14873642498183007
10862,61,37754.16798438509,37754.16798438509,1,0.11009378505149983,0.11009378505149983
10872,63,3569.6721945487843,3569.6721945487843,1,0.08447612838008264,0.08447612838008264
10897,70,48115.56770327663,48115.56770327663,1,0.1225639810261628,0.1225639810261628
10900,69,22000.0,22000.0,1,0.0,0.0
10920,69,64842.438643162975,64842.438643162975,1,0.00833057372026997,0.00833057372026997
10927,63,40826.85042253668,40826.85042253668,1,0.13072293756583575,0.13072293756583575
10929,65,65185.98008560342,65185.98008560342,1,0.1959092076300886,0.1959092076300886
10935,63,27140.713476533005,27140.713476533005,1,0.09537058016480662,0.09537058016480662
10948,64,56468.90491373711,56468.90491373711,1,0.2564711162031961,0.2564711162031961
10978,60,25924.787924899043,25924.787924899043,1,0.10768045241034697,0.10768045241034697
10981,64,41728.80503494512,41728.80503494512,1,0.13570701608809668,0.13570701608809668
10997,63,9556.760512766956,14305.25554427902,1,0.14346818288283578,0.04137502819607185
11002,64,51746.863962565825,51746.863962565825,1,0.20774008728567997,0.20774008728567997
11007,70,57694.12638728728,57694.12638728728,1,0.17373069199247948,0.17373069199247948
11011,62,39863.371279225124,45216.89524228904,1,0.1645140409839391,0.11320930548274202
11012,63,40398.18418475427,40398.18418475427,1,0.12793564944562674,0.12793564944562674
11016,69,49932.34831295799,24861.573769572184,1,0.03662782745600059,0.011759220300156827
11035,65,45549.738316477196,45549.738316477196,1,0.11738038912048707,0.11738038912048707
11044,69,35238.36815545209,35238.36815545209,1,0.09604112205198369,0.09604112205198369
11049,62,39499.18920452481,39499.18920452481,1,0.11186518874854373,0.11186518874854373
11067,66,11286.657623500321,11286.657623500321,1,0.0,0.0
11073,67,32773.08889270172,36772.67803907557,1,0.1349821387637853,0.11086921535155654
11076,69,39525.6020081005,39525.6020081005,1,0.10986810934111466,0.10986810934111466
11087,64,24843.874555705515,24843.874555705515,1,0.12427702703622306,0.12427702703622306
11105,65,49137.33096816393,49137.33096816393,1,0.13224787780166583,0.13224787780166583
11110,63,25614.770024545232,25614.770024545232,1,0.03360598424879529,0.03360598424879529
11111,64,27800.198341212992,18345.81105250548,1,0.08702077433782777,0.018000601577978403
11116,70,51382.14965695907,51382.14965695907,1,0.1811932822820291,0.1811932822820291
11139,65,39591.933426222124,39591.933426222124,1,0.1083647043112447,0.1083647043112447
11157,67,49395.781630681166,49395.781630681166,1,0.17430072658682225,0.17430072658682225
11164,66,42252.536664496554,42252.536664496554,1,0.08814141050844487,0.08814141050844487
11182,68,25375.10266949799,25375.10266949799,1,0.03155514701821679,0.03155514701821679
11189,61,65817.63754791947,65817.63754791947,1,0.16721082323829356,0.16721082323829356
11197,65,12297.122166207037,12297.122166207037,1,0.0030283145918673683,0.0030283145918673683
11205,61,22270.873558350777,22270.873558350777,1,0.07574345473433289,0.07574345473433289
11209,65,30379.463095836363,30379.463095836363,1,0.06474708770522498,0.06474708770522498
11245,67,16360.0,16360.0,1,0.0,0.0
11255,61,41082.051319672806,41082.051319672806,1,0.1783069751596347,0.1783069751596347
11291,69,25439.112286176864,25439.112286176864,1,0.13466375654533688,0.13466375654533688
11299,64,45562.7843388999,27802.414093677664,1,0.11347227401560768,0.0022319807301995178
11321,64,20460.0,20460.0,1,0.0,0.0
11332,67,25976.522591318342,25976.522591318342,2,0.03672190064208195,0.03672190064208195
11340,65,10724.602325136435,13468.948947214998,1,0.06286658502142548,0.0027548523740281742
11342,61,54217.2654748266,43101.18039846866,1,0.19128366152508586,0.14300154854677852
11379,64,17172.48885152105,17172.48885152105,1,0.021098368853812072,0.021098368853812072
11395,69,39080.5217301609,39080.5217301609,1,0.11950934028755333,0.11950934028755333
11425,60,34465.994567548885,26759.01912621154,1,0.13256662793085552,0.07707587951265764
11432,60,17673.92622519103,17673.92622519103,1,0.018242880103562745,0.018242880103562745
11441,62,40320.12150557707,40320.12150557707,1,0.15771810888759133,0.15771810888759133
11453,66,2955.8311241207844,4152.846809775564,1,0.17223824007753086,0.08664360158809578
11464,70,25600.0,25600.0,1,0.0,0.0
11472,64,71474.00503961521,19200.0,1,0.010850742246335776,0.0
11489,63,42195.38725015647,42195.38725015647,1,0.13816957442360966,0.13816957442360966
11492,62,41411.854930580885,25509.84311458045,1,0.13404418383371253,0.03270681126218985
11507,68,52747.8035791088,52747.8035791088,1,0.0411046414416171,0.0411046414416171
11512,64,47349.08700663423,47349.08700663423,1,0.16932866721508333,0.16932866721508333
11529,65,40090.478870326835,40090.478870326835,1,0.113335028225828,0.113335028225828
11538,66,69510.1469886086,69510.1469886086,1,0.06176547805144338,0.06176547805144338
11555,66,48200.95204588627,48200.95204588627,1,0.09695788084510762,0.09695788084510762
11557,61,65296.037062146526,70744.5380011778,1,0.17056451001994263,0.13234338274302135
11616,64,60722.6685352361,55363.85636521207,1,0.05909834747176689,0.04773718398867473
11626,69,21120.0,21120.0,1,0.0,0.0
11632,68,64740.96790109442,64740.96790109442,1,0.20031973010116128,0.20031973010116128
11651,60,84761.50024022903,44197.17404263955,1,0.24543192001278719,0.17937633566194353
11652,68,40542.42343575306,40542.42343575306,1,0.12887093394232432,0.12887093394232432
11660,66,27515.656554462163,27515.656554462163,2,0.046716150453253336,0.046716150453253336
11681,69,55117.3215072683,62801.3809108998,1,0.1773727036281315,0.1620530675136791
11719,69,56712.54841606961,56712.54841606961,1,0.19745965303366028,0.19745965303366028
11720,65,14235.932893891346,19200.0,1,0.0822409752739471,0.0
11727,68,40105.590729203315,40105.590729203315,1,0.12604636399533378,0.12604636399533378
11729,70,37754.16798438509,25801.91964604292,1,0.11009378505149983,0.11025750508345424
11732,66,20785.388935180763,20785.388935180763,1,0.07722326812991749,0.07722326812991749
11738,66,39096.94860440271,23121.742347166743,1,0.07822973915913373,0.05646625439892371
11762,62,39096.94860440271,39096.94860440271,1,0.07822973915913373,0.07822973915913373
11794,70,31202.879342821434,31202.879342821434,1,0.07008920256919982,0.07008920256919982
11802,67,41699.081986245204,41699.081986245204,1,0.06697087476151203,0.06697087476151203
11805,66,27686.11671846365,27686.11671846365,1,0.08743220193767201,0.08743220193767201
11853,62,28278.64083914773,28278.64083914773,1,0.1421135159706542,0.1421135159706542
11866,67,37810.574617533784,37810.574617533784,1,0.056166511018073795,0.056166511018073795
11879,64,37023.01616214319,35491.20745015258,1,0.11106900327727776,0.09088375512421076
11880,67,55199.10055392086,55199.10055392086,1,0.11019047545499365,0.11019047545499365
11917,61,42041.02719731991,42041.02719731991,1,0.1373529257285029,0.1373529257285029
11932,61,45303.76696384035,31031.69563829651,1,0.23893597854465395,0.13787407049084413
11938,68,38191.325678268215,39408.95311390325,1,0.11314680039281169,0.11924462649963188
11949,66,39024.65707495341,39024.65707495341,1,0.0380883280297387,0.0380883280297387
12011,68,36515.002310092095,33689.534143822966,1,0.10366901440101597,0.08669659387348956
12028,69,46464.17291748617,46464.17291748617,1,0.11929376539124883,0.11929376539124883
12049,70,31927.944618140325,31927.944618140325,1,0.019279963504961778,0.019279963504961778
12061,66,27174.341809667625,27174.341809667625,1,0.020794892417204305,0.020794892417204305
12073,70,33304.97387976991,33304.97387976991,1,0.08246121247826708,0.08246121247826708
12088,67,63699.061943657805,34772.902985018976,1,0.09063267998011772,0.009825180523356833
12096,68,81828.3247966744,81828.3247966744,1,0.17794403774866976,0.17794403774866976
12099,65,51016.9196536676,51450.01529755209,1,0.13862198777763082,0.1409971377679562
12133,66,28652.55465205263,28652.55465205263,1,0.08396195733286635,0.08396195733286635
12139,68,30565.547310453636,23119.993639809007,1,0.1646509668259581,0.15891512309355085
12147,61,51193.91530957112,36856.088073439096,1,0.10654910115641181,0.07337943178994391
12181,67,43659.84266040547,43659.84266040547,1,0.11476835598999972,0.11476835598999972
12183,70,58294.81177603621,58294.81177603621,1,0.05562716406392493,0.05562716406392493
12223,60,8300.0,8300.0,1,0.0,0.0
12228,61,3114.492634183821,3114.492634183821,1,0.16340415781368892,0.16340415781368892
12236,65,38377.48405429836,38377.48405429836,1,0.039080593667868396,0.039080593667868396
12244,67,11515.39350173232,11515.39350173232,1,0.07112337194622552,0.07112337194622552
12250,63,37045.7417453374,37045.7417453374,1,0.11160304585726846,0.11160304585726846
12256,66,48191.2359376364,48191.2359376364,1,0.12415726239810634,0.12415726239810634
12279,63,53186.76601177457,53186.76601177457,1,0.15233007702757453,0.15233007702757453
12297,69,10000.0,10000.0,1,0.0,0.0
12300,67,45145.57813472734,45145.57813472734,1,0.1833902936579909,0.1833902936579909
12328,63,23418.6335151392,23418.6335151392,1,0.1995631836038053,0.1995631836038053
12346,64,86848.60293611385,86848.60293611385,1,0.20400128916653212,0.20400128916653212
12347,66,29089.596929707383,29089.596929707383,1,0.1363801000860548,0.1363801000860548
12350,68,50361.39810289259,50361.39810289259,1,0.19701384491313795,0.19701384491313795
12390,68,62095.87933509809,62095.87933509809,1,0.006711327626597124,0.006711327626597124
12399,63,21000.0,21000.0,1,0.0,0.0
12421,67,38663.767848698924,38663.767848698924,1,0.11688690019146494,0.11688690019146494
12432,60,38346.18361051477,38346.18361051477,2,0.11014049249680904,0.11014049249680904
12463,69,48033.305287283,69753.76847085977,1,0.12867800076780547,0.011357718606093008
12472,64,32856.15131567069,32856.15131567069,1,0.0945558520775971,0.0945558520775971
12500,63,37348.85677133462,37348.85677133462,1,0.05326456578856239,0.05326456578856239
12505,67,42082.09240643754,42082.09240643754,1,0.08211877315672639,0.08211877315672639
12529,66,15836.877853731778,15836.877853731778,1,0.05278865428812932,0.05278865428812932
12549,60,60659.055435317125,43337.36108508931,1,0.16190110509908254,0.10311656673241779
12557,70,62331.807203243865,62331.807203243865,1,0.1571361256512432,0.1571361256512432
12564,64,32919.759715292,32919.759715292,1,0.026410375869776993,0.026410375869776993
12647,66,159515.5426025848,159515.5426025848,1,0.1690182670375493,0.1690182670375493
12662,60,55263.414906288905,25276.382744027076,1,0.14156781356859052,0.12234878114593174
12672,63,55001.90192528973,55001.90192528973,1,0.10706886198545534,0.10706886198545534
12683,61,41289.75116180439,34477.814747327146,1,0.13662000099383337,0.018850164405821806
12700,61,77815.35757911402,41440.2213415716,1,0.01545459292933663,0.025751915887562815
12725,64,28485.66894943365,28485.66894943365,1,0.05135105876554733,0.05135105876554733
12760,64,34213.62854231059,34213.62854231059,1,0.07502818796296357,0.07502818796296357
12767,67,42473.08246589517,42473.08246589517,1,0.0910789702034596,0.0910789702034596
12794,63,10465.989865625186,10465.989865625186,1,0.0940765862846971,0.0940765862846971
12803,68,11000.0,11000.0,1,0.0,0.0
12825,65,31455.807566576805,33266.42043091326,1,0.0486443302425472,0.044485881565042955
12839,63,46712.0408534512,33299.31278703538,1,0.16299414365706658,0.08404079708541871
12861,63,71564.63666088549,42651.79250573864,1,0.17807654165032183,0.06611645144496507
12871,70,24233.02964610419,24233.02964610419,1,0.10587769322476513,0.10587769322476513
12880,69,87260.81059083753,37652.9044253699,1,0.017599695425500095,0.045421115677909234
12886,65,40719.03605585114,40719.03605585114,1,0.16082706681601644,0.16082706681601644
12913,67,45172.27665590955,45172.27665590955,1,0.11861264290760644,0.11861264290760644
12972,60,26230.747094403512,15100.0,1,0.038882200421479475,0.0
13012,66,27140.713476533005,27140.713476533005,1,0.09537058016480662,0.09537058016480662
13019,66,34942.272824114705,34942.272824114705,1,0.1053051081707225,0.1053051081707225
13033,67,6612.678168390948,6612.678168390948,1,0.13741099149467245,0.13741099149467245
13042,68,28988.737533481595,28988.737533481595,1,0.08761659342618534,0.08761659342618534
13046,64,31202.879342821434,31202.879342821434,1,0.07008920256919982,0.07008920256919982
13049,60,79972.90631049384,79972.90631049384,1,0.20845767281172964,0.20845767281172964
13062,66,31639.885916241557,31639.885916241557,1,0.0729550159282345,0.0729550159282345
13065,63,29920.02960675699,32012.506936979786,1,0.12966890943571346,0.09534856964513574
13081,65,66403.11400404201,66403.11400404201,1,0.1918205931590055,0.1918205931590055
13082,66,47431.423350522484,47431.423350522484,1,0.08986983720807928,0.08986983720807928
13101,60,35562.36741195848,35562.36741195848,1,0.09179164119018982,0.09179164119018982
13109,60,28935.28991923873,28935.28991923873,1,0.09871008058403202,0.09871008058403202
13113,67,41210.39938572677,41210.39938572677,1,0.07954519289422896,0.07954519289422896
13137,67,31079.30685833303,31079.30685833303,1,0.029444508488833333,0.029444508488833333
13138,68,12799.364241058882,12799.364241058882,1,1.6556045000753194e-05,1.6556045000753194e-05
13170,70,38142.597219818665,38142.597219818665,1,0.07133953280554582,0.07133953280554582
13230,69,40445.61945976271,33717.83412849073,1,0.09912615889531051,0.04684071403417214
13338,62,46539.673983118584,25348.328245661323,1,0.2331977960962223,0.1652775545299824
13356,66,47579.683053175366,47579.683053175366,1,0.11051750132942006,0.11051750132942006
13432,62,45539.5941470017,26975.92803454202,1,0.12174340699124674,0.016303329941752417
13459,65,47903.0965906671,47903.0965906671,1,0.10618865950593287,0.10618865950593287
13534,62,53519.88682500702,49773.87014972446,1,0.2446849128623126,0.22732527856649218
13570,63,31970.627716060182,31970.627716060182,1,0.049000777850075436,0.049000777850075436
13596,62,86136.77422396895,129380.83165706653,1,0.27426750620931956,0.25071752969688404
13719,64,47856.630519727885,46035.942422352964,1,0.09594810196020569,0.09065137083402192
13733,64,34465.42925697205,34465.42925697205,1,0.14348019340579435,0.14348019340579435
13777,60,35166.474426875735,35166.474426875735,1,0.08677469087416512,0.08677469087416512
13795,63,49049.036680315076,49049.036680315076,1,0.08442853802617319,0.08442853802617319
13866,67,28241.3953642728,28241.3953642728,1,0.051208655665415,0.051208655665415
13867,66,27867.061132859064,27867.061132859064,1,0.0843863891403949,0.0843863891403949
13896,64,25151.314439832215,25151.314439832215,1,0.029649737051991164,0.029649737051991164
13902,66,10499.963868665362,10499.963868665362,1,1.1471032691424734e-06,1.1471032691424734e-06
13926,62,30055.801667536227,30055.801667536227,1,0.09118565715068921,0.09118565715068921
13930,63,46035.942422352964,46035.942422352964,1,0.09065137083402192,0.09065137083402192
13967,70,22420.564574948123,22420.564574948123,1,0.0070946051850944445,0.0070946051850944445
13990,61,33773.83492168899,33773.83492168899,1,0.0697605511872281,0.0697605511872281
14001,68,39832.1363892274,39832.1363892274,1,0.12429017711915923,0.12429017711915923
14017,68,39694.22142457885,39694.22142457885,1,0.16429989761302288,0.16429989761302288
14024,64,34551.14263121654,34551.14263121654,1,0.09199981555936337,0.09199981555936337
14027,60,29359.396992585178,29359.396992585178,1,0.006162290222067935,0.006162290222067935
14051,67,70139.8683902838,70139.8683902838,1,0.02907114678749308,0.02907114678749308
14085,65,75983.61403160963,26951.9646215053,1,0.0869026791328755,0.005077170237506106
14110,60,39080.5217301609,39080.5217301609,2,0.11950934028755333,0.11950934028755333
14115,62,56871.795492092264,56871.795492092264,1,0.15029344687446478,0.15029344687446478
14127,60,26128.979019583257,26128.979019583257,1,0.038042538583658025,0.038042538583658025
14134,65,38476.10144450786,38476.10144450786,1,0.08482651309678198,0.08482651309678198
14147,69,35229.42208738594,35229.42208738594,1,0.01966714921181132,0.01966714921181132
14179,62,56905.88887199937,56905.88887199937,1,0.14083400387118952,0.14083400387118952
14188,63,4070.736064967835,4070.736064967835,1,0.09804962898453677,0.09804962898453677
14196,66,35757.42257307303,59268.47185288801,1,0.20007724512022643,0.052574828384631456
14211,66,30797.08285190308,30797.08285190308,1,0.06744721025980555,0.06744721025980555
14219,61,49142.39067120279,28146.51706089639,1,0.17343142903965167,0.050618474079512726
14234,65,53501.084165185806,24360.082277720045,1,0.1444239063045862,0.029124344355429897
14240,69,39080.5217301609,39080.5217301609,1,0.11950934028755333,0.11950934028755333
14261,70,20550.0,20550.0,3,0.0,0.0
