respid,xi,xi_sp,miss_psurv85,sp_miss_psurv85
12683,-0.6889306346055137,0.10289501631546898,0.0,0.0
12700,-2.586545085891556,-2.9205408780124653,0.0,0.0
12725,-3.1168491653218693,-2.944605840685688,0.0,0.0
12760,-0.8851301404133054,-9.0,0.0,-9.0
12767,-0.22671720680870427,-0.9456472768831057,0.0,0.0
12794,-3.022616760020573,-3.5050620818054763,0.0,0.0
12803,-9.0,-9.0,1.0,-9.0
12825,0.05257774211783369,-0.28493039964553185,0.0,0.0
12839,-9.0,-9.0,1.0,-9.0
12861,-1.8416687058545935,-1.6034581530633576,0.0,0.0
12871,1.0637595395282633,0.6892506186071128,0.0,0.0
12880,-0.9799189329590396,-1.2494415929317093,0.0,0.0
12886,-3.625313995193272,-9.0,0.0,-9.0
12913,-0.8400250348762365,0.2709217593749576,0.0,0.0
12972,-1.5896307145582855,-9.0,0.0,-9.0
13012,-0.4243976031660095,-1.8260331735750925,0.0,0.0
13019,-0.8620139682028644,0.8121475070809793,0.0,0.0
13033,-1.6477426969936184,-1.5292842408941643,0.0,0.0
13042,-9.0,-9.0,1.0,1.0
13046,-0.7280716928826226,-9.0,0.0,-9.0
13049,-0.8958481106924179,-0.32995027886934264,0.0,0.0
13062,0.7852951903974529,-9.0,0.0,-9.0
13065,-0.9573816624741117,-1.8942320356425086,0.0,0.0
13081,-2.220990421674737,-2.700750043554,0.0,0.0
13082,-0.7873531043982578,-0.13195162724107018,0.0,0.0
13101,-1.3447106637053838,-9.0,0.0,-9.0
13109,2.3556261338135704,-0.3837141321274526,0.0,0.0
13113,-1.793116364935685,-1.6236041152706386,0.0,0.0
13137,-0.9151536531716211,0.5441699206262406,0.0,0.0
13138,-2.0974530673705942,-2.261675072680002,0.0,0.0
13170,-3.072638126857262,-2.981617860170899,0.0,0.0
13230,-1.0251480645608717,-0.6641954230882823,0.0,0.0
13338,-2.0831610502768183,-1.9416872856019345,0.0,0.0
13356,-0.3300547207145844,-1.0532170049120968,0.0,0.0
13432,-9.0,-9.0,1.0,1.0
13459,-1.0994146826866136,-0.6538723159131163,0.0,0.0
13534,-2.0792950186272896,-9.0,0.0,-9.0
13570,-9.0,-9.0,1.0,-9.0
13596,0.9171086070600197,-1.3088734896901655,0.0,0.0
13719,-1.5136172350903374,-0.9863708268572825,0.0,0.0
13733,-2.2354173438091913,-2.1493044768478793,0.0,0.0
13777,-0.9790123152909722,-9.0,0.0,-9.0
13795,-4.07311499787036,-1.7901767514633502,0.0,0.0
13866,-3.2273801512089886,-9.0,0.0,-9.0
13867,-0.2219719804998904,-0.5355833318485362,0.0,0.0
13896,-0.3423485496637576,-9.0,0.0,-9.0
13902,1.2527000754989677,-1.1057358035291547,0.0,0.0
13926,-2.7684232798923367,-3.0910378515411217,0.0,0.0
13930,-0.9050174099234467,-0.230816805850842,0.0,0.0
13967,-0.19090949689178563,-9.0,0.0,-9.0
13990,-1.0810135817281645,-9.0,0.0,-9.0
14001,-0.8359589229823543,-9.0,0.0,-9.0
14017,-9.0,-9.0,1.0,1.0
14024,-0.6065638954988198,-9.0,0.0,-9.0
14027,-0.33528039890733047,-0.18285893417586313,0.0,0.0
14051,-3.2128981820997917,-2.518273005694548,0.0,0.0
14085,-2.773979735566878,-1.3627194505799234,0.0,0.0
14110,-0.19251116580913893,-9.0,0.0,-9.0
14115,-0.4456996584719245,-0.7429138725128637,0.0,0.0
14127,-2.931335812135563,-9.0,0.0,-9.0
14134,-2.490785629112609,-1.2183409080062784,0.0,0.0
14147,-0.4661633756662577,-1.0180795384166061,0.0,0.0
14179,-2.5413003354021737,-2.6810547032345458,0.0,0.0
14188,-0.7442626981122924,-0.9959864403480712,0.0,0.0
14196,-1.2877495076256533,-1.8122402700071032,0.0,0.0
14211,-2.0412878570162514,-9.0,0.0,-9.0
14219,-3.4475059027834005,-9.0,0.0,-9.0
14234,-2.5092388585075613,-3.338362877850222,0.0,0.0
14240,-0.5332568204171796,-9.0,0.0,-9.0
14261,-0.5294507959780974,-1.1998141207955157,0.0,0.0
14262,-3.6222334985090985,-2.30173116764712,0.0,0.0
14317,-1.488807683470556,-0.6661916307204495,0.0,0.0
14340,-1.895689785520818,-0.8935681680050908,0.0,0.0
14384,-1.7809910119346715,-1.1538248250444936,0.0,0.0
14388,-0.811027233332982,-0.7659488191693511,0.0,0.0
14421,-1.291035527690532,-0.697325633085501,0.0,0.0
14427,-9.0,-9.0,1.0,1.0
14452,-1.3097209364732574,-9.0,0.0,-9.0
14456,-2.84749478349078,-9.0,0.0,-9.0
14474,-1.4438933720882656,-1.4440288201132079,0.0,0.0
14476,-1.155163499015886,-0.27579701566489834,0.0,0.0
14749,-1.8825935237114118,-2.1856294674567764,0.0,0.0
14770,-2.4428789759644,-9.0,0.0,-9.0
14777,-2.593715480723887,-0.3014502218015952,0.0,0.0
14788,-2.444728428449413,0.17843396527999789,0.0,0.0
14817,-1.111277614901861,-1.2190782986232862,0.0,0.0
14820,-3.215128964327851,-2.792296553568241,0.0,0.0
14829,-2.055425351016216,-0.9432109736938803,0.0,0.0
14834,-2.5971741125514365,-2.34960580281156,0.0,0.0
14838,1.675338707293848,1.5960115669229291,0.0,0.0
14842,0.07406352101571725,-9.0,0.0,-9.0
14860,-2.5258904774881175,-2.5417169417274446,0.0,0.0
14862,-2.61457892003451,-2.2089354911030394,0.0,0.0
14864,-1.1033006687588236,-9.0,0.0,1.0
14921,-0.5740268024829518,0.03534133292456939,0.0,0.0
14951,0.4916324861260875,-9.0,0.0,-9.0
14958,-2.073289871081734,-2.3619280941565854,0.0,0.0
14968,-1.3746262887192962,0.09596622187617225,0.0,0.0
14974,0.0688292512204589,-0.7311267259062075,0.0,0.0
14982,-0.2091011379832496,-9.0,0.0,-9.0
15003,-2.0313746952005296,-1.5769027051832507,0.0,0.0
15012,-2.3636236513834583,-0.4366158625565603,0.0,0.0
15015,-2.0291073468466507,-1.729408525002638,0.0,0.0
15034,-1.4789213637800975,-2.7607729964328755,0.0,0.0
15056,-0.975363647023887,-2.718203992558747,0.0,0.0
15066,0.5766532394702422,-9.0,0.0,-9.0
15083,-1.451450022257137,-1.2144552842740648,0.0,0.0
15087,-0.8401300813178867,-0.7539976997068616,0.0,0.0
15102,-1.216721125332772,-9.0,0.0,-9.0
15106,-3.4681299441422295,-9.0,0.0,-9.0
15108,-3.0891892423540086,-2.7464398442558786,0.0,0.0
15118,-9.0,-9.0,1.0,1.0
15122,-2.531574118724063,-2.166193891136182,0.0,0.0
15133,-2.3958544087172693,-2.7134169176848086,0.0,0.0
15151,-1.136862207084953,-9.0,0.0,-9.0
15156,-2.0017136247368144,-9.0,0.0,-9.0
15186,-3.059139637208486,-2.8631013100706193,0.0,0.0
15216,-0.6434531944963071,-2.480977366898776,0.0,0.0
15237,-1.2745283957488711,-0.7916619367700637,0.0,0.0
15255,0.42000206062127365,-0.5364322417064545,0.0,0.0
15266,-0.3897588721790595,0.2406032707821188,0.0,0.0
15270,-3.152706666867658,-3.2710506744613994,0.0,0.0
15273,-1.0850273162066475,-0.13124530756039904,0.0,0.0
15290,-2.794953424043169,-2.8052233761547987,0.0,0.0
15292,-1.6103284756754774,-0.2415192279685385,0.0,0.0
15341,-2.184072026304504,-9.0,0.0,-9.0
15385,-2.954429440987237,-9.0,0.0,-9.0
15390,-9.0,-9.0,1.0,1.0
15404,-1.758774900432953,-2.419289983752134,0.0,0.0
15406,-2.5202332058163472,-1.455527546294756,0.0,0.0
15407,0.4642074534324585,-0.7427482480800748,0.0,0.0
15449,-9.0,-9.0,1.0,-9.0
15452,-1.6291916061880234,-1.1873753969572571,0.0,0.0
15460,-1.0184106300182711,-9.0,0.0,-9.0
15462,-0.898407062262586,-0.786966576063098,0.0,0.0
15464,-2.3420619897773296,-1.6072501505211676,0.0,0.0
15469,-3.2413857224227414,-2.5843082545539025,0.0,0.0
15478,-0.364079212087723,0.23116787243480308,0.0,0.0
15488,-0.463356204376212,-0.2685839632556667,0.0,0.0
15517,-2.359698464077867,-0.3350186350143221,0.0,0.0
15524,-1.8827057991822265,-1.2329455746967701,0.0,0.0
15557,0.3406590797768299,0.6975035385850468,0.0,0.0
15561,-2.3304812866207416,-0.463889631047002,0.0,0.0
15562,-2.800630567699109,-2.145631243643903,0.0,0.0
15569,-0.9309738388842331,-1.3888880820006189,0.0,0.0
15591,-0.49754685109884517,-0.9763973568578398,0.0,0.0
15605,-0.888988365459785,-0.6892589692615364,0.0,0.0
15612,-0.9281521338150296,-1.470970027271038,0.0,0.0
15620,-0.8588482698444958,-9.0,0.0,-9.0
15626,-2.5788364084854987,-9.0,0.0,-9.0
15633,-0.7895335172543944,-9.0,0.0,-9.0
15636,-2.387578746492173,-9.0,0.0,-9.0
15657,0.6695001512101937,-9.0,0.0,-9.0
15658,0.3970262918920648,1.6257649783009664,0.0,0.0
15660,-2.8813281081811346,-9.0,0.0,1.0
15663,-1.760187542731804,0.5105588486461016,0.0,0.0
15672,-2.7716978671776245,-2.269654673188333,0.0,0.0
15684,-2.0179272978803504,-0.13778466168628795,0.0,0.0
15697,0.23480979177294098,0.7899211734477736,0.0,0.0
15725,1.205031132806879,-0.11060517963257202,0.0,0.0
15767,-3.0008288766123896,-2.3118782581685786,0.0,0.0
15812,-3.6516939680158003,-2.362436849564273,0.0,0.0
15833,-3.6701860885542534,-9.0,0.0,-9.0
15835,0.1732231857691456,-1.5954550452194343,0.0,0.0
15852,-0.6860899060806771,-9.0,0.0,-9.0
15869,-1.4777171944882153,-1.8363527084758262,0.0,0.0
15886,-3.10729835902995,-1.7470976160267409,0.0,0.0
15901,-2.392418999498129,-2.633205292671895,0.0,0.0
15911,-2.693458028162014,-9.0,0.0,-9.0
15926,-3.250582011917693,-2.3217725655625903,0.0,0.0
15928,0.8550933462285042,-9.0,0.0,-9.0
15968,-2.0424704958694178,-1.9870184861753128,0.0,0.0
15970,-1.9549594859783361,-1.2254100540100763,0.0,0.0
15987,-9.0,-9.0,1.0,1.0
15989,-3.0002307260857193,-1.0455505998243941,0.0,0.0
16002,-2.6211214035807284,-2.1005114431406025,0.0,0.0
16009,-2.838969367119623,-9.0,0.0,-9.0
16035,-2.955973067156403,-1.9362597935773247,0.0,0.0
16052,-9.0,-9.0,1.0,1.0
16059,-1.3425638295828206,-1.0495369122450258,0.0,0.0
16080,-9.0,-9.0,1.0,1.0
16144,-0.3322585041904228,-0.7935145166587723,0.0,0.0
16168,1.0021591473629428,1.4574141092108763,0.0,0.0
16172,-0.2882998449361096,0.02603026743571668,0.0,0.0
16179,-3.073475292222516,-3.2070896662319854,0.0,0.0
16180,-0.7930310823684171,-0.6076651883572085,0.0,0.0
16186,-3.650257099162844,-2.095310752186234,0.0,0.0
16191,-2.0351796631526198,-0.9925458105778334,0.0,0.0
16206,-0.06890058869225238,-1.3204385805492898,0.0,0.0
16228,-2.6005967380103234,-2.759927504749591,0.0,0.0
16239,-0.35148101771644374,1.4369874704701464,0.0,0.0
16242,-3.158403934691979,-0.6448317146923385,0.0,0.0
16281,-2.6903663163899254,-2.494092925455185,0.0,0.0
16283,-2.881486379724828,-3.172616285581786,0.0,0.0
16337,-0.1899669176166524,-1.103041227388381,0.0,0.0
16349,-0.4248572835473785,0.7544251017270046,0.0,0.0
16360,-1.1600695219722268,-1.8029079464525044,0.0,0.0
16372,-1.7007942037449846,-1.3658497592496377,0.0,0.0
16384,-0.528793697032675,-0.2844860633571113,0.0,0.0
16392,-0.3998290886861843,-0.37876124703935554,0.0,0.0
16413,-2.5460594261453102,-2.483687089040996,0.0,0.0
16455,-2.937848611065635,-1.66771657961682,0.0,0.0
16481,-0.8158699740011156,-2.463477214617242,0.0,0.0
16507,-1.4894432722380146,-2.809554209531593,0.0,0.0
16514,-9.0,-9.0,1.0,1.0
16564,-2.5563746741185995,-2.1246900191101297,0.0,0.0
16590,-0.730881567570698,-1.9857563456006948,0.0,0.0
16598,-9.0,-9.0,1.0,1.0
16606,-0.44821443088513807,-0.5593792208601599,0.0,0.0
16614,-9.0,-9.0,1.0,1.0
16644,-1.3001739464717377,-0.9337101730871509,0.0,0.0
16665,0.21446304778817232,0.7561970036207204,0.0,0.0
16679,-0.9093849906111607,-9.0,0.0,-9.0
16700,-1.313193670493357,-1.0804116691343166,0.0,0.0
16708,-1.290835194071121,-0.9753831345336506,0.0,0.0
16710,-1.2484493640225744,-1.6142068400847218,0.0,0.0
16712,0.22602931589718236,-1.1688503512139707,0.0,0.0
16724,-0.631355497686636,-9.0,0.0,-9.0
16727,-1.9048640584931975,-1.3105442908940435,0.0,0.0
16730,-0.9224359932096746,-0.6861282549102117,0.0,0.0
16749,-9.0,-9.0,1.0,1.0
16754,-0.6538231356817463,-0.8565061788098397,0.0,0.0
16757,-1.8933994154571643,-1.6397549084715486,0.0,0.0
16758,-1.891429559229834,-2.4417445605394392,0.0,0.0
16782,-0.9447846606592777,-1.2427067757558576,0.0,0.0
16799,-1.325567941633761,-0.774762912061387,0.0,0.0
16811,-1.9741622230740643,-2.482032158157749,0.0,0.0
16817,-1.13875788640842,-0.9620638905510315,0.0,0.0
16827,-1.8981384439188542,-2.640235217359544,0.0,0.0
16832,-2.0492470873317816,-1.999638211766597,0.0,0.0
16852,-1.2686301357272247,-1.0414063337642308,0.0,0.0
16855,-0.3461493145559111,-1.7125792798163693,0.0,0.0
16863,-9.0,-9.0,1.0,1.0
16884,-3.029967776292228,-2.9200064952060414,0.0,0.0
16887,-1.1994783500674968,-0.3107537234270461,0.0,0.0
16904,-1.1621651173791125,-1.2369331869349343,0.0,0.0
16905,-1.6968885124451276,-0.8037078239485368,0.0,0.0
16913,-1.687113496649478,-1.49722961357589,0.0,0.0
16923,-9.0,-9.0,1.0,-9.0
16931,-1.0349655405071378,-0.7667565722064391,0.0,0.0
16960,-1.664939738454522,-1.4248861825240215,0.0,0.0
16999,-1.4098547747812609,-9.0,0.0,-9.0
17025,-0.29946010626416925,0.6844549305037505,0.0,0.0
17074,-9.0,-9.0,1.0,-9.0
17098,-2.298058920722786,-9.0,0.0,-9.0
17145,-1.9111689903275375,-0.9262919979530879,0.0,0.0
17151,-2.625179219835445,0.5432118110488796,0.0,0.0
17165,-3.912480049887927,-2.978903621885191,0.0,0.0
17185,-2.5848949650698603,-9.0,0.0,-9.0
17192,-2.481269938850722,-2.0799058217709585,0.0,0.0
17194,-3.569750736352615,-3.4156365611768225,0.0,0.0
17219,0.9532637475285524,0.7609860495532315,0.0,0.0
17227,-1.4569893716245779,-9.0,0.0,-9.0
17238,-1.0754828459205916,-2.066497221759496,0.0,0.0
17251,-0.7940792316261466,-1.2872463736965618,0.0,0.0
17260,-3.1193350464289153,-1.459309104905379,0.0,0.0
17289,-0.8850708265933276,-1.2008009164170181,0.0,0.0
17345,-2.1773699782303884,-2.6433649030693958,0.0,0.0
17378,-0.23814119192898198,-9.0,0.0,-9.0
17464,-1.4507941729162488,0.33397682649380694,0.0,0.0
17468,-2.436567702148364,-2.2997122862054455,0.0,0.0
17527,2.1004413459436884,-0.8125429171559277,0.0,0.0
17540,-2.4200036747534615,-2.019738283029606,0.0,0.0
17541,0.4348269995635609,0.5832416832134669,0.0,0.0
17561,-0.06784180581567484,-9.0,0.0,-9.0
17612,-3.0793470602663855,-2.0392375645419802,0.0,0.0
17614,-3.139788644571412,-2.1768714341632074,0.0,0.0
17632,-9.0,-9.0,1.0,1.0
17635,-2.0433725399744955,-9.0,0.0,-9.0
17637,0.7157648089956807,0.4640529511731122,0.0,0.0
17640,-3.042843092553131,-0.18840538408925914,0.0,0.0
17658,-9.0,-9.0,1.0,1.0
17661,-2.6252386937568266,-2.3324006965707187,0.0,0.0
17668,-1.5071796726304896,-0.126313547147144,0.0,0.0
17686,-3.2305676749130265,-2.8401494825376585,0.0,0.0
17704,-1.4515191071633593,-0.17439587524684985,0.0,0.0
17713,0.7911082351960932,0.8319235052068328,0.0,0.0
17774,0.2708573327776121,-0.798002470360166,0.0,0.0
17778,-9.0,-9.0,1.0,1.0
17784,-2.5484894334783696,-1.509476690138427,0.0,0.0
17803,-2.8372988738136042,-9.0,0.0,-9.0
17824,-1.103164027105048,-1.3865218354825977,0.0,0.0
17856,-0.40335605781482825,0.19956361226033065,0.0,0.0
17886,-0.49738113191884276,-0.47202873802667583,0.0,0.0
17887,0.07989341410465477,-0.5898361035925835,0.0,0.0
17889,-1.9899562663322214,-0.9192234255064219,0.0,0.0
17893,-1.0515923713216588,-0.797766212430247,0.0,0.0
17947,-3.0500239106920115,-2.081246935421225,0.0,0.0
18002,-1.1272132352482156,-9.0,0.0,-9.0
18011,-0.12070146408553893,-9.0,0.0,-9.0
18028,-3.1382421245356706,-2.9877530974874054,0.0,0.0
18060,-0.6575137320791323,-1.7779090795865067,0.0,0.0
18063,1.6822025251989607,-9.0,0.0,-9.0
18087,-2.965274705444943,-3.3529208325870243,0.0,0.0
18121,-0.505382906140438,-9.0,0.0,-9.0
18152,-2.5691778091876634,-9.0,0.0,-9.0
18160,-0.764113896050119,-0.4228095998602939,0.0,0.0
18205,-2.7557151930619597,-2.465155324330101,0.0,0.0
18209,-2.533487279790553,-2.6558134407425382,0.0,0.0
18212,-1.272842541256761,-9.0,0.0,-9.0
18241,-0.6669115331962963,-0.11494922264567911,0.0,0.0
18262,-0.3734506662571036,0.9397138172817409,0.0,0.0
18267,-0.9389761067441841,-1.6272147294706196,0.0,0.0
18281,-9.0,-9.0,1.0,1.0
18400,1.3996268979119868,-0.2197141392129169,0.0,0.0
18403,-0.32201493569484313,0.4685679570999524,0.0,0.0
18503,-0.4650455079914341,-0.16231277099319003,0.0,0.0
18604,-9.0,-9.0,1.0,-9.0
18636,0.511614388889456,-1.15686479377765,0.0,0.0
18667,-0.8277849165965988,-0.6200360755318159,0.0,0.0
18691,-1.455617458619574,-1.3888642336483266,0.0,0.0
18718,0.530553470608335,-9.0,0.0,-9.0
18724,-1.8662865101877497,-1.8363907168448184,0.0,0.0
18743,-9.0,-9.0,1.0,-9.0
18745,-1.1199597986373473,-9.0,0.0,-9.0
18839,-3.16541190846959,-2.709824966372426,0.0,0.0
18847,1.0552878865768305,0.36005004607838065,0.0,0.0
18848,-1.1837190951619239,-0.2941189694400365,0.0,0.0
18863,-1.1584224380833792,-0.5907105762977461,0.0,0.0
18869,-1.2141890185159088,-1.1400630992819185,0.0,0.0
18890,-0.5924863170776139,-0.13140425506271425,0.0,0.0
18973,-1.3300800864132636,-2.093800655143502,0.0,0.0
18991,-3.296015153123427,-2.1814642815937684,0.0,0.0
19083,0.28574528567251145,-0.50287984084756,0.0,0.0
19118,0.17300567586249352,-0.02222808924425596,0.0,0.0
19122,0.13353467672479763,-1.302730047031651,0.0,0.0
19133,2.159022962620011,-9.0,0.0,-9.0
19222,0.7464848135718625,-0.7757119291456999,0.0,0.0
19223,-3.323877889954805,-0.06362304530096481,0.0,0.0
19244,-2.4723398178261635,-2.263378587050171,0.0,0.0
19281,-1.9345960723116964,-0.9027889823784748,0.0,0.0
19394,2.378749133406397,-9.0,0.0,-9.0
19423,-3.4418905914907802,-9.0,0.0,-9.0
19458,-3.1017682323716396,-0.6655336390111998,0.0,0.0
19475,-0.7015746378120475,0.5374831649095847,0.0,0.0
19490,-2.4556077736495974,-9.0,0.0,-9.0
19515,-2.2350678069977574,-9.0,0.0,-9.0
19527,-2.350320271984544,-9.0,0.0,-9.0
19621,0.8911534872968164,-9.0,0.0,-9.0
19638,-0.7916731933897363,-0.9653773760352473,0.0,0.0
19646,-2.038738923116126,-1.53130909865301,0.0,0.0
19698,-1.137061612980183,-1.8907672158514905,0.0,0.0
19732,-1.498851500102834,-0.3448525305517155,0.0,0.0
19778,-0.7528318504662493,-0.3119848632368406,0.0,0.0
19833,-2.7430307925706416,-9.0,0.0,-9.0
19858,-0.9898428125845234,-1.6744785099110877,0.0,0.0
19894,-2.7682028529951204,-9.0,0.0,-9.0
19895,-0.8546496748152123,-1.682095857115351,0.0,0.0
19916,-0.3610933779533432,-1.3384095058771195,0.0,0.0
19953,-3.100013078488544,-9.0,0.0,-9.0
20018,-0.9328502100133899,-1.0713374321459272,0.0,0.0
20091,-0.17106284429342059,-9.0,0.0,-9.0
20162,-0.6076973214563669,0.01949893525251869,0.0,0.0
20165,-1.7969350613522,-9.0,0.0,-9.0
20274,0.11138641016353702,-9.0,0.0,-9.0
20307,-3.961013127226697,-2.4462509117981917,0.0,0.0
20351,1.7373501604773405,-9.0,0.0,-9.0
20396,-0.9668572715186182,-1.0515838719995838,0.0,0.0
20450,-9.0,-9.0,1.0,1.0
20496,-1.8996794499387977,-1.9438269952940066,0.0,0.0
20623,-0.21645722072008722,-0.885791984774869,0.0,0.0
20626,-1.7094163019478177,-2.122667226711999,0.0,0.0
20707,-1.6310586555951505,1.6225260475109506,0.0,0.0
20754,-3.2981225361827624,-2.4638179974803416,0.0,0.0
20761,-2.716718992565217,-2.6498404396000805,0.0,0.0
20792,-1.3267538858313996,-1.0265723199745187,0.0,0.0
20824,-3.7603408139728085,-2.550515670252401,0.0,0.0
20852,-1.4613427023782048,-9.0,0.0,-9.0
20871,-9.0,-9.0,1.0,-9.0
20909,-1.1708429764871895,-1.3801500035657523,0.0,0.0
20939,-1.3658596163772347,-1.6930177897037222,0.0,0.0
20966,-0.32835215744311247,-1.3353998470527388,0.0,0.0
20973,-3.413463002486993,0.7060934922906484,0.0,0.0
21019,-0.9326314591718526,-9.0,0.0,-9.0
21075,-2.991790754035957,-1.9451747876396615,0.0,0.0
21136,-1.1186007698471125,-2.0667864828456115,0.0,0.0
21156,-2.3809749339626034,-1.8967212065988728,0.0,0.0
21200,-2.78910059202649,-2.4355147391816474,0.0,0.0
21305,-0.5818554591856641,0.38002361986065303,0.0,0.0
21313,-0.7102476352169982,-1.2398842899072073,0.0,0.0
21321,1.3994644904502322,-9.0,0.0,-9.0
21332,-1.6270021577067637,-9.0,0.0,-9.0
21487,-1.0241367773374352,-0.5510008731717578,0.0,0.0
21511,-2.8334879264408475,-1.8732786882249366,0.0,0.0
21522,-2.980868243861194,-2.456386823792712,0.0,0.0
21528,0.3328131593843416,-9.0,0.0,-9.0
21568,-0.9822797256218888,0.8216061906356474,0.0,0.0
21607,-0.8342675162397208,-2.323501365530125,0.0,0.0
21655,-2.3316113903092193,-9.0,0.0,-9.0
21694,-2.611402832642253,-9.0,0.0,-9.0
21817,-3.0479513634852373,-9.0,0.0,-9.0
21863,-2.3505508416784964,-9.0,0.0,-9.0
21894,-2.9268091279687125,-9.0,0.0,1.0
21915,-0.8397936271488237,-9.0,0.0,-9.0
21921,-0.7718444168331493,-0.9065221233676779,0.0,0.0
21945,-9.0,-9.0,1.0,1.0
21948,-2.7262560073797064,-2.499796192937526,0.0,0.0
22005,-2.5561300503566793,-1.71352798488378,0.0,0.0
22063,-1.5846873575905225,-1.124172654620854,0.0,0.0
22077,-1.4914635297413383,-2.0306494741362537,0.0,0.0
22123,-2.8394949474116102,-9.0,0.0,-9.0
22132,-9.0,-9.0,1.0,1.0
22197,-0.7018176480138405,-0.2648894890791756,0.0,0.0
22236,-1.216285682597305,-0.9731996745048102,0.0,0.0
22239,-2.711945695359873,-9.0,0.0,-9.0
22240,-9.0,-9.0,1.0,1.0
22282,-1.5180752276545473,-1.0421483162908574,0.0,0.0
22291,-1.9121688350288237,-1.695418431262141,0.0,0.0
22451,-0.8061811005763116,-2.933848931534656,0.0,0.0
22549,-1.6295548783229878,-2.491288033189407,0.0,0.0
22553,-2.8115053035965203,-9.0,0.0,-9.0
22560,-2.9735977169478764,-2.0391368269620234,0.0,0.0
22634,-1.4232492500869063,-9.0,0.0,-9.0
22637,0.3718024068704516,0.7965298515483993,0.0,0.0
22721,-1.2834154475866575,-1.4698700284107364,0.0,0.0
22753,-0.2704401708097768,-0.5317156403853391,0.0,0.0
22770,-0.9402391109940287,-0.7993308113066725,0.0,0.0
22776,-1.9449716451431107,-1.0103188712572562,0.0,0.0
22846,-3.0483267072688,-9.0,0.0,-9.0
22934,-3.4827442145481053,-9.0,0.0,-9.0
23154,-2.2077756403687268,-2.245564544080791,0.0,0.0
23214,0.7227910440675112,-0.6979251471821056,0.0,0.0
23215,-1.7346307650016102,-1.2715928064087587,0.0,0.0
23240,-0.07133348490382375,-9.0,0.0,-9.0
23243,-2.0059197416234484,-1.8318661149083082,0.0,0.0
23257,-0.8850496838517495,-9.0,0.0,-9.0
23298,-1.5710343879159825,-0.25085774677825284,0.0,0.0
23359,-9.0,-9.0,1.0,1.0
23402,-9.0,-9.0,1.0,1.0
23415,-9.0,-1.3928155748746738,1.0,0.0
23474,-1.5741971012543947,-1.086061131025305,0.0,0.0
23493,1.4747233357804719,1.4339396860927314,0.0,0.0
23500,-0.7729083936701688,-0.6273110683751508,0.0,0.0
23566,-1.011219329797726,-0.3230382820846708,0.0,0.0
23599,0.8231000517875947,1.7170957360215133,0.0,0.0
23612,-9.0,-9.0,1.0,1.0
23658,-2.718963730809868,-1.3987202350315662,0.0,0.0
23702,-0.8313447465863958,-0.4284685114467856,0.0,0.0
23719,-3.4307790707967354,-2.6559432989751053,0.0,0.0
23736,-1.159323364506489,-0.6678939472247994,0.0,0.0
23742,-3.0612601608737946,-9.0,0.0,-9.0
23757,-1.5019715228325126,-1.3749302424421697,0.0,0.0
23800,-0.21310503788699017,-9.0,0.0,-9.0
23801,-1.4152587899701135,-0.5801049048991965,0.0,0.0
23805,-2.9048821521584056,-1.9498816161349761,0.0,0.0
23814,-0.950884385634593,-9.0,0.0,-9.0
23871,-9.0,-9.0,1.0,-9.0
23886,-1.71690954729488,-1.7182125646190634,0.0,0.0
23894,-1.3664830798322691,-0.05805644013529975,0.0,0.0
23950,-2.2442997397768027,-1.6828115615729728,0.0,0.0
23957,-2.3104926680874067,-9.0,0.0,-9.0
23989,-1.2628077801114224,-9.0,0.0,-9.0
24004,-2.3986352185663096,-1.8309263099760187,0.0,0.0
24014,-1.4779864481757128,-0.8600306626633162,0.0,0.0
24018,-3.5245748706600155,-9.0,0.0,-9.0
24034,-1.5707020708117687,-1.1412074885509922,0.0,0.0
24063,-1.1083730315639686,-9.0,0.0,-9.0
24089,-0.4351897294365037,-9.0,0.0,-9.0
24090,0.21258206754167522,0.21227049911073634,0.0,0.0
24092,0.890865128221844,0.6644439965148804,0.0,0.0
24116,-1.6196602721595068,0.07262912090452552,0.0,0.0
24127,-0.5170716156043859,-1.0750528428159387,0.0,0.0
24131,-3.060721899116838,-2.5195013664734303,0.0,0.0
24186,-1.5726506299094845,-0.9606914062186079,0.0,0.0
24223,-1.3512791176258476,-0.3656341506744361,0.0,0.0
24274,-0.1735167502544289,0.46054348373416937,0.0,0.0
24279,-0.393838401273147,0.6920419390735201,0.0,0.0
24281,0.7604599008543014,-9.0,0.0,-9.0
24404,-1.416938248605536,-1.549475457870277,0.0,0.0
24406,-3.6873403250904975,-9.0,0.0,-9.0
24418,-3.631756825541883,-2.403270987171755,0.0,0.0
24437,-0.814749997128765,0.9327209035137701,0.0,0.0
24443,-1.2961628761428494,-0.06086581285420499,0.0,0.0
24454,-1.7629509193225108,-0.7811005791266799,0.0,0.0
24476,-0.7197065419092056,-1.2595370099764247,0.0,0.0
24485,-9.0,-9.0,1.0,1.0
24509,0.2236753442279928,0.40218111873577894,0.0,0.0
24514,-2.4132123722359924,-1.647228375242195,0.0,0.0
24530,1.1622542509295986,2.431485406567765,0.0,0.0
24542,-1.817273678396078,-0.8991705515577061,0.0,0.0
24614,-3.098300759290132,-9.0,0.0,-9.0
24635,-2.073568187087437,-0.9307819732104577,0.0,0.0
24649,-0.1647696319928515,-0.6840215249063543,0.0,0.0
24657,-2.691871904656846,-9.0,0.0,-9.0
24679,-0.3021299832143736,-9.0,0.0,-9.0
24681,-9.0,-9.0,1.0,-9.0
