respid,mu,zeta
8848,0.4063080180902481,1.3789786668104604
8858,0.44742477139300324,0.9366496973259715
8862,0.3300020960519072,0.03319515188332283
8880,0.7326453010627181,0.4664505337477339
8901,-1.0,3.0
8902,0.24967625588540945,0.009801474142605071
8911,-1.0,0.5861020686786752
8912,0.33244367366602134,0.3666789173200499
8917,0.49655065851186414,0.8496461947570593
8942,0.3338746051858679,0.0388860677182568
8946,-0.10517012226569353,0.9489907004710474
8953,0.5378761008691045,0.6500720868202174
8958,-0.4833132918782513,3.0
8970,0.1230728727106097,1.4812205535992655
8984,-1.0,3.0
8986,0.11896816783341035,0.4369386037744763
8997,0.03932664679503573,0.05517866174330037
9062,-1.0,3.0
9071,-1.0,3.0
9115,-0.5659215505382181,1.8042467829744477
9161,0.32338424881266,0.04616212608241724
9171,0.004121306762622612,0.0011596977545133178
9180,0.014567689736925455,0.009114059802130581
9192,0.038580307594281806,0.3824304950018068
9193,0.14053254426309472,0.46050348803160246
9198,0.6681235343080779,0.46367154865938953
9217,0.014567689736925455,0.009114059802130581
9232,0.14785693761235238,0.2631709348716057
9241,-1.0,0.7096537268088515
9242,-1.0,0.9438456226230524
9244,0.07433408039185091,1.1157369699500927
9246,1.7736891861037933,0.7131192755726546
9270,2.029831957610319,1.007239612990851
9291,0.1398384487921604,2.591848682130619
9296,0.1720238643391456,0.840731232053434
9331,-1.0,3.0
9342,-0.14792474204129702,0.7632317650318549
9353,0.04656602929191928,0.3703455335253068
9367,-1.0,3.0
9370,0.2012704415079483,0.07854711198869653
9390,1.1608145789535889,1.4184942294820246
9426,-1.0,0.5646114307879893
9440,0.9134592524599446,1.0720568323281576
9448,0.06751149612487198,0.36727916640976643
9450,-0.27871589115003836,3.0
9453,0.24967625588540945,0.009801474142605071
9460,0.9433121396549752,0.728945164379193
9481,0.1106238411148698,0.17413365298731442
9486,-1.0,3.0
9492,-8.551843918996661e-08,0.135355993943003
9512,0.030237602511459245,0.034451388165695665
9552,0.6621771095726572,1.0567570526808743
9558,0.022687934776136336,0.06585516117625045
9560,0.014567689736925455,0.009114059802130581
9564,0.014567689736925455,0.009114059802130581
9578,0.07620497374575554,0.4123327498057397
9616,0.45106525929090796,0.268945619257573
9637,0.29243429862942916,0.03509675633907006
9659,0.43801438510943924,0.0470558022266166
9684,0.11062382494603279,0.2988908429523061
9689,0.10940424055175674,0.7259156854696747
9713,0.5765729784295641,1.2480080678130718
9717,0.6849127157178645,0.19564057226968865
9726,-0.11346678055894582,1.8168298895539439
9735,0.13085691484646153,0.1839607246102034
9737,0.19466002654361242,0.3163035721509701
9743,-1.0,0.9438456226230524
9779,-1.0,0.9266321793885528
9792,0.3252038139475474,0.07184477709101512
9798,0.3300020960519072,0.03319515188332283
9857,0.24967625588540945,0.009801474142605071
9894,0.931524818480877,1.0377233317642784
9909,-1.0,3.0
9925,0.18616512579675337,0.04232554047909619
9936,-1.0,0.7068215801620517
9939,0.11132324875697056,0.22205661860295367
9957,0.10236031122802025,0.5827739269350645
9961,-1.0,0.5461880680634045
9985,-1.0,0.5646114307879893
10008,0.2805979822253842,0.12195768261279792
10032,0.14760697316362761,0.011794222765088347
10043,0.11639228224423755,0.5554855672944384
10066,-0.7110326730822213,3.0
10072,0.8545427416752195,1.1325481069585028
10104,0.4084218591228352,0.8199688455750074
10119,-1.0,3.0
10120,0.7810225580550213,0.6848752964149478
10145,1.285392644855541,2.559780480825144
10169,0.09089520710716636,0.47807037935601554
10187,0.4037269663353724,0.5039550599966524
10209,0.5283975013404828,0.29652199683900815
10213,0.24967625588540945,0.009801474142605071
10214,-1.0,0.5861020686786752
10215,3.0,1.2510566641325707
10224,-0.7640025856787338,1.180891251902143
10229,-0.7194618911313236,1.3626604535701246
10240,0.7614113976891825,0.2583695368707571
10245,0.32338424881266,0.04616212608241724
10283,-0.05245675800006543,1.9576113778996607
10290,0.038580307594281806,0.3824304950018068
10302,0.038581704238408975,1.006981413982766
10313,0.7786406906295658,0.20988087159963742
10316,0.14101861307846916,0.3515113980472329
10326,-0.0741269740720996,1.486142463441888
10327,0.7103703356324035,0.19109750292134428
10338,1.0687858963415344,0.06217475884215251
10346,0.3151976292701027,0.3450905743122774
10356,0.41557961436633123,0.03388969938382322
10386,0.7103702358998647,0.2050505266598491
10396,-0.7187026262167473,2.267125952282904
10399,0.32093184113181256,0.26438674949740326
10403,-0.13408746352646947,3.0
10404,0.1392547143657641,0.21868906787972076
10405,0.2914216808632002,0.3431915880306798
10407,-0.13261743157252556,1.8028805234085639
10409,0.0467856747576181,0.2512681238177153
10424,0.6291956899282122,0.1865306227466173
10431,0.8271939258869109,3.0
10442,-2.003998819030392e-08,0.22322275090415117
10460,0.13276091007928897,0.7894799049115505
10462,0.09943671553858807,1.1098508959669329
10486,0.10461788127089161,0.6342749383471924
10498,0.12308096819252981,0.03644613272486796
10503,0.1843783255238597,0.2439466879417585
10525,0.0035777355678068504,1.2977316162997559
10532,0.18616512579675337,0.04232554047909619
10541,0.3259800097329482,0.10368396867953192
10551,0.9318100466437467,2.9168813926388166
10553,1.5302118399277909,1.7720929343249268
10556,0.1184159434789114,0.45620950078362393
10565,0.002344286261432068,1.6337450121791535
10577,0.07173010840305022,1.1026289360934864
10589,-0.4077045621593569,1.5472722938135246
10594,0.30872966118600564,0.46938778731588504
10603,1.4485364942974785,2.735431813703939
10605,0.6145547793835049,1.454568071969261
10648,1.3109101201408304,0.9188592096568895
10667,1.147386311526354,0.34993032630657805
10700,1.0493107011735903,1.629698428205751
10721,-1.0,0.9232139889503701
10723,-2.003998819030392e-08,0.22322275090415117
10738,1.708905414970123,2.866792281839961
10740,-0.4901414591853459,2.030833179443669
10746,0.49591812049259604,1.108479006879571
10791,-1.0,0.8673453852842705
10797,0.10730433288870099,0.0972015284748453
10807,1.3437813475182392,0.3432060532658887
10812,-1.0,2.8852794198079152
10813,0.3300020960519072,0.03319515188332283
10822,0.18616512579675337,0.04232554047909619
10826,1.565499537450764,1.4970882379954018
10854,-1.0,3.0
10862,0.44457440648223373,0.8699293469633473
10872,0.07169782694060456,0.022152457019277705
10897,0.20163105797536565,0.03338075281806005
10900,0.07169782694060456,0.022152457019277705
10920,0.11958846223766292,1.9268149714005243
10927,-0.14040724741012808,0.43925524456796816
10929,2.818323505622695,2.7821214570284445
10935,-0.12236481458564681,3.0
10948,0.32338424881266,0.04616212608241724
10978,-0.044385291506313936,2.1970184134475406
10981,0.5610649261398696,0.45042385106109994
10997,1.0493107011735903,1.629698428205751
11002,0.4134845628941069,0.895024901915519
11007,1.0480909933103626,1.7442221352698972
11011,0.18616512579675337,0.04232554047909619
11012,0.07169782694060456,0.022152457019277705
11016,-0.11696367587244819,0.9844353740958448
11035,0.1666524521848,1.430498392588277
11044,-1.0,0.8673453852842705
11049,0.3300020960519072,0.03319515188332283
11067,0.5507806906245212,0.42440285731559396
11073,-0.07992260477733566,2.479798068530892
11076,1.474872528760622,1.2049700046104364
11087,0.8521958442908799,0.2669679821328719
11105,0.9055709587677612,1.5045845256249442
11110,0.1131973632055841,0.6255471521067304
11111,0.3300020960519072,0.03319515188332283
11116,-1.0,0.8673453852842705
11139,-0.002275810576493011,2.2452126435809445
11157,0.11958846223766292,1.9268149714005243
11164,-1.0,0.5461880680634045
11182,-0.6527126048031164,3.0
11189,-0.3740814519956161,1.1719616916066269
11197,0.32373166948341703,0.6655695633425786
11205,0.1902371743978751,0.90242193804263
11209,-1.0,3.0
11245,-0.7988679310266754,1.5010389687461831
11255,-1.0,0.9438456226230524
11291,0.34187971357468944,0.3358889598685245
11299,2.5119109641781043,0.4335521930803982
11321,0.7052288343612093,2.030191133904757
11332,1.0493107011735903,1.629698428205751
11340,0.18616512579675337,0.04232554047909619
11342,1.2709958880177794,0.8404645783127364
11379,0.20163105797536565,0.03338075281806005
11395,0.811326796343758,0.7530185513470118
11425,0.13067657068609365,0.3150056295353421
11432,0.18616512579675337,0.04232554047909619
11441,0.0011224737762017037,0.34571883571446044
11453,-1.0,3.0
11464,1.1549879244890404,1.1680976592352965
11472,0.004121306762622612,0.0011596977545133178
11489,0.014567689736925455,0.009114059802130581
11492,0.004121306762622612,0.0011596977545133178
11507,0.004121306762622612,0.0011596977545133178
11512,0.24582029307133454,0.05171570690334882
11529,-0.25780994217566416,1.2822554752628654
11538,0.014567689736925455,0.009114059802130581
11555,0.5137904604061289,0.48624562908209873
11557,0.6018859010195622,0.04563831135908791
11616,0.7769167911681394,0.8534686051543078
11626,0.1215423773416551,1.2577754735479456
11632,0.32338424881266,0.04616212608241724
11651,-1.0,3.0
11652,2.8899951483753186,0.43381058787496646
11660,-0.43238741592296714,0.6780344194260429
11681,0.36128221661484566,0.4617380532618904
11719,-0.00918254655300516,0.784026349769395
11720,1.193753273584683,1.7416787867758445
11727,0.038580307594281806,0.3824304950018068
11729,0.49139152709070333,0.24169432033460334
11732,-0.27164460411740937,2.398997007438617
11738,0.8939700763086554,1.0618004193241106
11762,0.29243429862942916,0.03509675633907006
11794,0.1141445766640455,0.4079520985905362
11802,0.07495602924901319,0.7276339837157734
11805,0.20528437922802917,0.08592933144323493
11853,-0.3182556030293138,1.0240332150155609
11866,0.004121306762622612,0.0011596977545133178
11879,-0.43983653258182004,1.887329861623136
11880,0.1545291903954679,0.6568932725428093
11917,0.41557961436633123,0.03388969938382322
11932,-1.0,3.0
11938,0.2252695250149014,0.43176861286672585
11949,0.3844462222469406,0.016851450189926016
12011,0.32093157869627414,0.2643834267917185
12028,1.1078332540798381,1.9008295195172995
12049,0.021887486466358786,0.02016789518077125
12061,0.6835084056345044,0.947044897946174
12073,-0.002176511243876244,1.1877942797370966
12088,0.45266995824036343,0.4823484015751066
12096,0.37111382608395627,0.030623027081885912
12099,0.6441637877272082,0.021666231824580717
12133,-0.0038398118218400407,0.33655430996161195
12139,0.014567689736925455,0.009114059802130581
12147,0.3532630466466258,0.2929753259559804
12181,0.5591592295732252,1.1502376776759498
12183,0.6651797975195053,1.6834132381082698
12223,1.0195749785628851,1.6657853289756188
12228,0.5839794203350909,0.31630240404459226
12236,1.2689119914946614,2.7049005968747597
12244,0.2363550825084439,0.5351786348762412
12250,0.19466002654361242,0.3163035721509701
12256,0.43591449429412615,0.025556009048959685
12279,0.07169782694060456,0.022152457019277705
12297,0.15647451936089854,0.45069116436208234
12300,1.1931498081728074,0.2690008335556461
12328,0.10155289239515186,2.4093772711350896
12346,0.5057775828372755,2.2376769660020157
12347,0.5736544588251863,1.2281914558292815
12350,-1.0,2.150387125320068
12390,0.1392848231016396,3.0
12399,0.31833321794778785,0.11534688991976462
12421,0.12968351627511507,0.49964803070984803
12432,-1.0,0.5461880680634045
12463,0.10278728180610769,0.6031413556279831
12472,0.024177423102747113,0.0008745993194276824
12500,0.5969876786407792,0.8338827666602032
12505,-0.15148220962825104,0.13958260142501433
12529,-1.0,3.0
12549,0.1537929367067753,0.01864592749090299
12557,0.11010411789305051,0.25665390799806415
12564,-0.006150012983238037,1.488295004912363
12647,-0.03492594921650824,0.7634488707708735
12662,0.004121306762622612,0.0011596977545133178
12672,-0.040836838357417526,0.827200841113809
12683,0.030336238772934274,0.03133051899047373
12700,0.08700847118844222,0.5723054031431543
12725,0.47352449090049625,0.8941367904336961
12760,-1.0,0.9438456226230524
12767,0.11552941871663229,0.536874508926802
12794,0.07781188720544732,0.22587407231150705
12803,0.18616512579675337,0.04232554047909619
12825,0.08449372791608603,1.4012092685212056
12839,0.18616512579675337,0.04232554047909619
12861,0.0905913916725269,0.407376240359518
12871,0.18616512579675337,0.04232554047909619
12880,0.19151873591265375,0.48455735923323484
12886,0.20163105797536565,0.03338075281806005
12913,0.19151873591265375,0.48455735923323484
12972,-0.012171332134962404,1.2424718317235874
13012,0.18616512579675337,0.04232554047909619
13019,0.9889465533606645,1.3753350535367401
13033,0.14760697316362761,0.011794222765088347
13042,1.172865451587996,1.31098053018186
13046,-0.003345452268758223,0.7612131584619273
13049,0.9146829336046481,2.6901333334186566
13062,-1.0,0.5461880680634045
13065,0.3797064678360693,0.8329911091408533
13081,0.44699234457481496,0.7846931892464415
13082,0.17417350390402936,0.3501410105923172
13101,-1.0,3.0
13109,0.3300020960519072,0.03319515188332283
13113,0.17723827599053052,0.5123006236467588
13137,-0.2049007235658508,2.667070010504817
13138,-1.0,2.7941947300846057
13170,1.1931498081728074,0.2690008335556461
13230,-1.0,3.0
13338,0.19141292215068523,0.8342274632402694
13356,0.06931169141817446,0.044825877397591064
13432,0.32338424881266,0.04616212608241724
13459,0.32338424881266,0.04616212608241724
13534,0.40880729143911343,0.5934807522115968
13570,0.5913292157131886,0.3724927322851036
13596,-0.5022910836325042,2.6858037288532453
13719,0.41557961436633123,0.03388969938382322
13733,0.5758357284096093,0.9023795256166591
13777,0.15206774472208812,2.0932708499961725
13795,-1.0,3.0
13866,-0.3958355620125895,2.1213609706342034
13867,0.004121306762622612,0.0011596977545133178
13896,-0.2678887163862286,0.5333804026412093
13902,0.4161333682021173,0.1782056604785553
13926,0.3300020960519072,0.03319515188332283
13930,0.19806205967454552,0.06856617130955917
13967,0.07900994262583234,0.4439827078231131
13990,0.32338424881266,0.04616212608241724
14001,0.07115560372846126,1.3356569677474244
14017,0.38966337016348984,0.47664632448643396
14024,-1.0,0.5461880680634045
14027,-1.0,3.0
14051,0.3300020960519072,0.03319515188332283
14085,-0.6156011232229549,0.9690445583536099
14110,-1.0,0.531122602838944
14115,0.13935321095656178,0.14391993593491917
14127,0.29243429862942916,0.03509675633907006
14134,0.11225226881041901,0.6983924321465199
14147,0.1106238411148698,0.17413365298731442
14179,-1.0,3.0
14188,-1.0,3.0
14196,0.004121306762622612,0.0011596977545133178
14211,0.9729280058107981,1.8499638013917084
14219,-0.03704592528048318,0.894576253144805
14234,0.3844462222469406,0.016851450189926016
14240,0.0717531289692716,0.8710221500642517
14261,-1.0,0.8551815080224416
14262,0.6778110758909691,1.780801822747606
14317,0.32338424881266,0.04616212608241724
14340,0.1636487061000263,0.06693391817604
14384,1.7236690063652826,0.737844541813073
14388,1.4306140705490649,3.0
14421,-0.013974865847315318,0.9105192405276883
14427,0.32338424881266,0.04616212608241724
14452,0.053920524895052405,0.9937647117543109
14456,0.32338424881266,0.04616212608241724
14474,-1.0,3.0
14476,0.6010733978752393,1.399722216967655
14749,-0.05626571873141841,1.5029575630138619
14770,0.02886277619999135,0.05501905873455222
14777,2.1663091867930824,0.7574938578750054
14788,0.8698295074869681,1.6496344029194054
14817,0.8262498050717721,0.4895157417602744
14820,0.45107661424308654,0.5766001073175219
14829,1.108895034626801,2.5869468722114646
14834,0.34482603601482764,0.3329216004032443
14838,0.8698295074869681,1.6496344029194054
14842,-1.0,3.0
14860,0.34187971357468944,0.3358889598685245
14862,-0.07831009003101282,0.9878793237432302
14864,0.014567689736925455,0.009114059802130581
14921,0.4526094813730435,1.3349501317170716
14951,0.9116793324147644,0.1957065739117619
14958,1.0958606313965669,1.01323712682231
14968,-1.0,0.5461880680634045
14974,-8.551843918996661e-08,0.135355993943003
14982,1.319268344752119,0.4887914761388204
15003,0.13067657068609365,0.3150056295353421
15012,1.1098840468504378,0.4222414873797898
15015,-0.06159378795446661,0.17878455697426815
15034,0.3033769252600688,0.7693540156567321
15056,-0.009469086178078505,0.7872707307889655
15066,0.2729176876316329,0.7965547210878674
15083,0.9393186123727624,0.6767474916321506
15087,-0.5439258544263481,1.5381770464229663
15102,0.009385426249970198,0.01789071441071825
15106,1.0460598076529581,1.8439962915036863
15108,0.30522693656541067,0.49596372155818963
15118,0.038580307594281806,0.3824304950018068
15122,-0.012273810170649978,0.8102830386341618
15133,0.04925807508489105,0.8240038009080987
15151,0.45965399613612345,0.14105724046520646
15156,1.1488290171644122,0.6635095834465067
15186,0.005158745212189976,0.7514544461700484
15216,1.3378039277034603,1.4140259285661265
15237,0.5875708585001499,2.9848999078506453
15255,0.6175521419585699,0.09209493852243142
15266,0.05527061253481159,0.6972771248459394
15270,-0.8440184213103066,1.701508578420249
15273,0.13067657068609365,0.3150056295353421
15290,-1.0,0.531122602838944
15292,-1.0,1.9270391906261213
15341,-0.595592072573724,3.0
15385,0.18616512579675337,0.04232554047909619
15390,0.578838334355253,1.4660181070350364
15404,0.558439444868152,1.1778062029927052
15406,0.03932664679503573,0.05517866174330037
15407,0.32338424881266,0.04616212608241724
15449,0.6279943921553691,1.9282836290069685
15452,0.11388012225899492,0.5103895804964931
15460,0.5002334928143132,0.8609245288432419
15462,0.26026734725621575,0.9237973795293303
15464,1.0448010445509093,1.9051752034383265
15469,0.34950377778980024,0.555486603249345
15478,0.44953030435461133,2.9669312410225115
15488,0.931524818480877,1.0377233317642784
15517,0.18597804096736895,0.3049704147231091
15524,0.3097830104204926,0.7102162279816471
15557,-0.012171332134962404,1.2424718317235874
15561,0.0022948940287612317,1.5011258244246781
15562,0.33030684086647183,2.051674396290453
15569,0.06679412194551841,0.48411838825845876
15591,0.1313934985266948,0.8357800399082179
15605,1.0493107011735903,1.629698428205751
15612,0.14701201453843826,0.25998754741946556
15620,0.10278728180610769,0.6031413556279831
15626,0.18616512579675337,0.04232554047909619
15633,0.1599791459709918,1.1844407989805439
15636,0.18616512579675337,0.04232554047909619
15657,1.0729346557452162,0.9478540609325679
15658,1.0493107011735903,1.629698428205751
15660,0.1831232424097141,0.07273741741895028
15663,2.029831957610319,1.007239612990851
15672,1.3897214878464068,0.521425537187363
15684,0.004121306762622612,0.0011596977545133178
15697,0.931524818480877,1.0377233317642784
15725,0.004121306762622612,0.0011596977545133178
15767,-0.02587420306396798,1.2919948266604624
15812,0.42185115097319315,0.03721954528552165
15833,0.45583967276961374,0.20067687325613012
15835,-1.0,0.5861020686786752
15852,-0.8318036693159547,3.0
15869,0.19141292215068523,0.8342274632402694
15886,-1.0,0.7096537268088515
15901,0.1139600362761922,0.2617008974741855
15911,0.9150558267653643,2.3200319337654256
15926,0.29243429862942916,0.03509675633907006
15928,0.8169427760354766,1.272684756282579
15968,0.07879218954968929,0.44196241648806833
15970,0.06826767343757804,0.5268916171086719
15987,0.45951566064704275,0.8466469718362024
15989,-0.03704592528048318,0.894576253144805
16002,1.3210825263976238,0.534022094102882
16009,-0.2896358549797916,2.1873457746851925
16035,0.18616512579675337,0.04232554047909619
16052,-1.0,0.8747505317991093
16059,0.7710422697218979,1.3757021480204816
16080,-1.0,0.9438456226230524
16144,0.38612979099140693,0.7323463461632036
16168,0.30061679233951505,3.0
16172,-1.0,2.2442271393533533
16179,0.26025709432396044,0.45884827899606845
16180,0.057474220076604444,0.6927465636525203
16186,-1.0,3.0
16191,0.02288799431741754,1.4944292823428815
16206,0.10737352665774046,0.5038424679970392
16228,1.7759252827701324,0.1802668799245532
16239,0.9020515477907973,1.2674079682555481
16242,0.17746799989686782,0.44124411895200677
16281,1.3874128977986857,1.3917728588628535
16283,-0.03638969112359149,0.19789773612437173
16337,0.6740932054732286,0.9098178196761773
16349,2.029831957610319,1.007239612990851
16360,0.07169782694060456,0.022152457019277705
16372,0.2012704415079483,0.07854711198869653
16384,0.7660753403991221,0.2962687657280318
16392,0.015905338232385983,1.2973849082321907
16413,-0.006414166864368312,1.1322978536545842
16455,-1.0,3.0
16481,-0.2969535213663909,1.286286518987234
16507,0.0038324098740145896,0.6065840296014464
16514,0.13276091007928897,0.7894799049115505
16564,0.45633260214762295,0.695291488748247
16590,0.19882567089836803,0.08575290401505387
16598,-1.0,0.8747505317991093
16606,0.17179162655087135,0.03616463687751392
16614,0.11281069342052952,0.5174678699360991
16644,0.0790100526566081,0.44398419865677496
16665,-0.8577456432364484,3.0
16679,0.14760697316362761,0.011794222765088347
16700,0.9058801408824503,1.6438722625114603
16708,0.03826054979026404,0.5864226339067935
16710,0.07716617165423385,0.34635075408263166
16712,1.1813679952944958,0.23391501979318485
16724,1.9885761711756387,3.0
16727,0.18581984605152385,0.23581675258654988
16730,0.18616512579675337,0.04232554047909619
16749,0.4558396643677262,0.21242937403984077
16754,1.1276708750287254,1.3780010009019223
16757,0.006514837939538061,2.1644965222731694
16758,0.18616512579675337,0.04232554047909619
16782,-1.0,3.0
16799,1.1276708750287254,1.3780010009019223
16811,-1.0,3.0
16817,0.3300583303145925,0.6818572080705765
16827,-1.0,3.0
16832,0.810243755670743,1.264868495284845
16852,0.0022948940287612317,1.5011258244246781
16855,0.18616512579675337,0.04232554047909619
16863,0.4095865563536849,0.09735973042799506
16884,1.0131406147978548,3.0
16887,0.5857537534471722,2.0587711351828433
16904,0.34187971357468944,0.3358889598685245
16905,-0.38859823503775925,3.0
16913,0.052756209497382564,0.9130739807048761
16923,-0.003936034430580288,1.7017412593805115
16931,0.18616512579675337,0.04232554047909619
16960,0.47352449090049625,0.8941367904336961
16999,2.006543125332352,3.0
17025,0.1230728727106097,1.4812205535992655
17074,1.1834065475457114,0.0943390960281435
17098,-1.0,3.0
17145,0.4286039110617757,0.9399503829451474
17151,1.814917372011437,1.8072385326531037
17165,-0.005787181674593838,0.8441657706386263
17185,-0.31978868831808843,0.4708417939594238
17192,-0.16589112001277284,1.9371574398040803
17194,-1.0,0.9438456226230524
17219,0.443860747671348,0.8793620110665008
17227,1.2467525914681534,1.5190993634798493
17238,-1.0,3.0
17251,1.4495096948071329,0.366509289454765
17260,0.0717531289692716,0.8710221500642517
17289,1.6311102205112329,2.501945869306505
17345,0.19711094198962636,0.37249353340338826
17378,-0.837235917315083,2.6095828879628717
17464,1.4180308500748657,1.5148076259467869
17468,0.07115560372846126,1.3356569677474244
17527,-0.015418282214389263,0.22987799808630144
17540,0.0667939543609838,0.48411872443481807
17541,0.5913292157131886,0.3724927322851036
17561,-0.837235917315083,2.6095828879628717
17612,1.0312811748032127,1.2861877305160074
17614,0.24967625588540945,0.009801474142605071
17632,0.014567689736925455,0.009114059802130581
17635,1.0238146370904935,0.8884255526745062
17637,1.0323485618205297,1.2191437665703369
17640,0.5736296144767414,0.6805075470187203
17658,0.18616512579675337,0.04232554047909619
17661,-0.49196217546387133,2.8210594021342374
17668,0.5757681196799671,1.214378502389513
17686,0.014567689736925455,0.009114059802130581
17704,0.8312951362980643,0.42236679861149495
17713,0.01397508275292989,1.7704518918617305
17774,0.18953481639335543,0.1722759817608194
17778,0.4088094557356061,0.5935009894095756
17784,0.1024713331375379,0.46195732455713623
17803,0.3300020960519072,0.03319515188332283
17824,-0.1259370647390594,2.330557071851203
17856,0.24967625588540945,0.009801474142605071
17886,0.171629754132529,0.017293775828084557
17887,0.5478513220465299,0.6781721088649627
17889,0.8718170014430195,0.2993767675156193
17893,2.047976146176118,3.0
17947,2.0242456267307047,1.035425191252633
18002,0.37511906326583616,0.055948307686773904
18011,-1.0,0.531122602838944
18028,-0.837235917315083,2.6095828879628717
18060,0.0905913916725269,0.407376240359518
18063,0.6739778920159174,0.5285887989813799
18087,0.24967625588540945,0.009801474142605071
18121,0.33546006479011947,1.5015111587659242
18152,0.004121306762622612,0.0011596977545133178
18160,-0.2773160835186024,0.6870440968961483
18205,-0.05260300408988001,1.0186851112825859
18209,2.1663091867930824,0.7574938578750054
18212,0.9320375008311623,0.727682167685761
18241,0.023406852502314578,0.7174435508658564
18262,1.2984320191509227,1.8872719000709812
18267,0.806410631707975,1.4089901005538612
18281,0.32338424881266,0.04616212608241724
18400,0.03651139234472461,1.4363121897575721
18403,-1.0,3.0
18503,-0.1784883062632643,2.839506539440532
18604,0.32338424881266,0.04616212608241724
18636,0.1410857012665487,1.5779162929754529
18667,-0.3949123805762929,0.6075269993182396
18691,-0.865000983083262,3.0
18718,-0.8200995267470111,3.0
18724,0.3700267239281138,1.2186095270956576
18743,-0.0037373506336803555,2.019839816852249
18745,-0.019858020603411432,1.5988793641339436
18839,-0.002176511243876244,1.1877942797370966
18847,0.09054096502183868,0.40698164009005466
18848,0.32338424881266,0.04616212608241724
18863,-1.0,0.9232139889503701
18869,0.014567689736925455,0.009114059802130581
18890,0.1566909848818585,0.4517687000852543
18973,0.19711094198962636,0.37249353340338826
18991,0.5650884761135342,0.200982015312908
19083,-0.012171332134962404,1.2424718317235874
19118,0.4708167333038127,0.8743516824648497
19122,0.17785190981409124,1.7016852255478165
19133,0.07115560372846126,1.3356569677474244
19222,0.33795721947697455,1.0410144905776981
19223,0.32338424881266,0.04616212608241724
19244,1.0493107011735903,1.629698428205751
19281,0.3259800097329482,0.10368396867953192
19394,0.11470627624112104,0.4119149651019029
19423,-1.0,0.7567796985790698
19458,0.02688289028595346,1.3950890104534814
19475,0.5101695583746241,1.0518906368741945
19490,0.4118942255849153,0.19723215680301506
19515,0.15746318032254744,0.5747226356923688
19527,0.962648058533003,0.6079904028399988
19621,1.3824599696044635,0.8746576647450475
19638,0.019131112932524376,1.6745477892537464
19646,0.0039145188028649755,1.4135903189790702
19698,0.32338424881266,0.04616212608241724
19732,0.5063591258423332,0.08028473095227182
19778,1.0400188096106586,1.4821892057401118
19833,0.1725168980834776,0.03877854445447987
19858,-0.05776652287279173,2.140984763965627
19894,0.1230728727106097,1.4812205535992655
19895,-1.0,0.9438456226230524
19916,0.05561716708313496,0.25915096342385135
19953,-1.0,3.0
20018,0.9592628459017507,1.3089411792640464
20091,-0.5019455349154684,1.171437065513243
20162,-0.3444762917260056,1.876596791418245
20165,0.16827804222110865,1.130881288301589
20274,0.5916273692717648,0.10190160397300108
20307,0.32338424881266,0.04616212608241724
20351,0.0717531289692716,0.8710221500642517
20396,0.8195034015507066,1.0676498410722421
20450,-0.12140720911082767,0.2110877335402981
20496,-1.0,0.9438456226230524
20623,1.4495096948071329,0.366509289454765
20626,0.16016528975290084,0.4241469537443659
20707,0.18616512579675337,0.04232554047909619
20754,0.4975065893364441,0.23334526173267234
20761,1.076402448970847,0.9176313368169644
20792,0.3597159011776899,0.20291847460889137
20824,0.1106238411148698,0.17413365298731442
20852,-0.10247364299031944,2.1443422801249254
20871,-0.019135966318914576,1.764280663533747
20909,0.37533709342412375,0.0278020806260855
20939,0.4596541514631021,0.15916035624706415
20966,1.6623867923336564,2.093240743130445
20973,-1.0,3.0
21019,0.014567689736925455,0.009114059802130581
21075,1.814917372011437,1.8072385326531037
21136,0.29243429862942916,0.03509675633907006
21156,-0.12626227159885064,2.198147718651942
21200,-1.0,3.0
21305,0.20421076218398243,0.10640876999970443
21313,1.5401861985879985,1.3192081310298462
21321,0.07115560372846126,1.3356569677474244
21332,0.41626268958610535,0.17762510199768183
21487,0.1105114318417685,0.21837174708686405
21511,-1.0,0.6812328428769463
21522,0.053920524895052405,0.9937647117543109
21528,0.18616512579675337,0.04232554047909619
21568,1.1364872169664746,1.2169366868800653
21607,0.2787051941470053,0.09603849577337836
21655,0.18616512579675337,0.04232554047909619
21694,0.06826767343757804,0.5268916171086719
21817,0.09753199175611289,0.45747026005360736
21863,0.18616512579675337,0.04232554047909619
21894,0.32338424881266,0.04616212608241724
21915,2.029831957610319,1.007239612990851
21921,-0.01488396944611251,0.5323678620899981
21945,1.9705676808977777,1.1282348288574657
21948,0.50382871159226,0.8932093065928861
22005,0.014567689736925455,0.009114059802130581
22063,0.02886277619999135,0.05501905873455222
22077,0.5641844328988788,0.4899233659282801
22123,0.10332849026868778,0.30126969284732924
22132,0.0393189714634938,1.6294105966284815
22197,0.32338424881266,0.04616212608241724
22236,0.19141292215068523,0.8342274632402694
22239,0.34482147326531903,0.33285310053834427
22240,0.9458544306190608,0.12366753420062693
22282,-1.0,3.0
22291,0.02886277619999135,0.05501905873455222
22451,0.32093199839821046,0.2643862302181121
22549,-0.15092729924880183,1.2563386237777556
22553,-0.3919888777311498,2.4582240795548316
22560,1.1103340998014506,0.8986170149033342
22634,0.09051600651156222,0.40679160963032696
22637,-0.938753915459566,3.0
22721,0.12299442371888542,0.316286441648837
22753,0.19711094198962636,0.37249353340338826
