respid,wgt,cma,married,own,wealth_total,mort_balance,home_value,share_rrsp
5968,3027.395677984212,4,1,1,12446.00355304344,0.0,590000.0,1.0
6001,3223.604382708034,11,1,1,560000.0,80000.0,1000000.0,0.8928571428571429
6010,688.7628253365825,4,1,1,515000.0,0.0,800000.0,0.970873786407767
6012,897.8346892314378,1,1,1,450000.0,0.0,750000.0,0.8
6028,8497.513381368772,6,0,1,140000.0,0.0,800000.0,0.7142857142857143
6029,688.7628253365825,4,1,1,400000.0,0.0,70000.0,0.75
6041,2341.501344690914,5,1,1,310000.0,0.0,335000.0,0.8064516129032258
6049,949.5838434120577,3,1,1,7200.0,0.0,900000.0,0.9722222222222222
6060,897.8346892314378,1,1,1,340000.0,0.0,750000.0,0.6617647058823529
6073,3922.9483782185284,6,1,1,270000.0,0.0,500000.0,0.7407407407407407
6089,3223.604382708034,3,1,1,200000.0,0.0,1900000.0,0.5
6126,1278.4983244321725,1,0,1,150000.0,0.0,415000.0,1.0
6143,4942.474513256949,7,1,1,3000.0,333000.0,600000.0,1.0
6145,2726.959170965149,10,1,1,44000.0,28000.0,350000.0,1.0
6146,4942.474513256949,1,1,1,221680.2068448629,0.0,1323285.3316355497,0.5760388329356617
6159,3223.604382708034,3,1,1,40000.0,90000.0,400000.0,1.0
6178,897.8346892314378,6,0,1,158063.75660223927,0.0,380000.0,0.8984530481129156
6196,4942.474513256949,1,1,1,370000.0,0.0,1100000.0,0.9459459459459459
6201,897.8346892314378,6,1,1,600000.0,0.0,300000.0,0.8333333333333334
6217,897.8346892314378,6,1,1,300000.0,0.0,400000.0,0.8333333333333334
6234,9577.007435639074,8,1,1,36166.21298602599,36000.0,350000.0,0.8064491849698313
6245,1321.982893522959,2,1,1,325000.0,0.0,280000.0,0.8615384615384616
6249,688.7628253365825,4,0,1,570000.0,0.0,500000.0,0.8771929824561403
6261,897.8346892314378,1,1,1,35000.0,0.0,550000.0,0.8571428571428571
6272,897.8346892314378,1,1,1,150000.0,178018.99184385256,1314504.0104513692,1.0
6277,688.7628253365825,5,1,1,651000.0,0.0,700000.0,0.7680491551459293
6288,1278.4983244321725,1,0,1,800000.0,0.0,680000.0,0.625
6310,688.7628253365825,4,0,1,100000.0,0.0,455042.83660505863,1.0
6318,4942.474513256949,1,1,1,62880.84036920413,0.0,120000.0,0.0
6321,4398.058351676,11,1,1,0.0,0.0,140000.0,0.0
6323,967.2736886617231,9,1,1,420000.0,0.0,225000.0,0.7142857142857143
6330,4851.619932747694,2,0,1,10000.0,130000.0,165000.0,0.0
6335,3306.360982332038,2,0,1,65000.0,0.0,350000.0,0.6153846153846154
6345,3922.9483782185284,1,0,1,217037.76293625726,0.0,1000000.0,0.8848126719434426
6348,4398.058351676,11,1,1,300000.0,0.0,1000000.0,0.8333333333333334
6349,897.8346892314378,1,1,1,160000.0,0.0,900000.0,0.625
6357,949.5838434120577,11,1,1,195000.0,138000.0,985000.0,0.6410256410256411
6361,3922.9483782185284,1,0,1,75266.57246560791,0.0,980287.8231086177,0.0
6374,8497.513381368772,1,1,1,1000000.0,0.0,880000.0,0.5
6377,4230.715283026676,6,1,1,450000.0,0.0,800000.0,0.6666666666666666
6386,897.8346892314378,1,1,1,300000.0,0.0,2000000.0,1.0
6395,6226.779569658952,2,0,1,256658.33952333144,135000.0,250000.0,0.9610376969687714
6406,897.8346892314378,1,1,1,360000.0,0.0,800000.0,0.6944444444444444
6410,3922.9483782185284,1,1,1,880000.0,0.0,900000.0,0.5681818181818182
6430,949.5838434120577,3,1,1,0.0,0.0,700000.0,0.0
6457,897.8346892314378,6,1,1,590000.0,0.0,550000.0,0.847457627118644
6465,897.8346892314378,1,0,1,250000.0,0.0,1000000.0,0.8
6474,3922.9483782185284,7,1,1,460000.0,145000.0,760000.0,0.8695652173913043
6479,6357.119592832336,4,1,1,180000.0,300000.0,850000.0,0.5555555555555556
6482,3653.671297737253,8,0,1,285000.0,0.0,280000.0,0.8771929824561403
6492,4851.619932747694,2,0,1,265000.0,0.0,300000.0,0.9433962264150944
6502,580.936724934376,8,1,1,420000.0,0.0,320000.0,0.8333333333333334
6511,3306.360982332038,2,1,1,85000.0,0.0,400000.0,0.7529411764705882
6524,3922.9483782185284,1,1,1,165000.0,0.0,900000.0,0.7272727272727273
6530,3922.9483782185284,7,1,1,0.0,0.0,850000.0,0.0
6536,897.8346892314378,7,0,1,575000.0,0.0,500000.0,0.8695652173913043
6570,4942.474513256949,7,1,1,410000.0,0.0,850000.0,0.975609756097561
6578,1278.4983244321725,6,1,1,120000.0,0.0,1000000.0,0.0
6587,3922.9483782185284,1,1,1,750000.0,0.0,650000.0,0.6666666666666666
6611,1278.4983244321725,1,1,1,130000.0,0.0,800000.0,0.6923076923076923
6623,897.8346892314378,1,1,1,510000.0,0.0,800000.0,0.9803921568627451
6629,2341.501344690914,4,1,1,365000.0,0.0,95000.0,0.821917808219178
6631,3223.604382708034,3,1,1,400000.0,0.0,984233.1419354286,0.75
6638,688.7628253365825,5,1,1,560000.0,0.0,650000.0,0.625
6656,1278.4983244321725,1,1,1,161003.3310816177,0.0,496328.21445541957,0.6864445109607127
6673,11913.367002499095,3,1,1,0.0,0.0,60000.0,0.0
6678,3306.360982332038,2,1,1,607765.2965738486,0.0,450000.0,0.6903444382077824
6697,1278.4983244321725,1,0,1,565000.0,0.0,2000000.0,0.8849557522123894
6712,1278.4983244321725,1,0,1,140000.0,0.0,2000000.0,0.7142857142857143
6713,4942.474513256949,1,1,1,467000.0,34000.0,565000.0,0.9635974304068522
6716,688.7628253365825,4,1,1,135000.0,80000.0,450000.0,0.9259259259259259
6717,4398.058351676,11,1,1,231528.62406412634,0.0,1050972.8762948224,0.7632442519231885
6729,2726.959170965149,10,1,1,500000.0,0.0,500000.0,1.0
6740,967.2736886617231,2,1,1,238101.85605548907,0.0,2000000.0,0.5084555990076252
6747,4851.619932747694,2,1,1,510000.0,20000.0,300000.0,0.9803921568627451
6759,1278.4983244321725,1,1,1,421843.92151672725,0.0,1236948.8193993513,0.762945499746795
6765,999.5341708562004,5,1,1,724162.3100817576,0.0,470000.0,0.6904529454778587
6801,1278.4983244321725,1,0,1,235000.0,0.0,750000.0,0.9574468085106383
6810,3306.360982332038,2,1,1,0.0,223000.0,410000.0,0.0
6823,1278.4983244321725,6,1,1,600000.0,0.0,550000.0,0.8333333333333334
6845,897.8346892314378,1,1,1,270000.0,0.0,999999.0,0.9259259259259259
6852,4851.619932747694,2,1,1,625000.0,0.0,700000.0,0.8
6854,3223.604382708034,3,1,1,2000.0,0.0,700000.0,1.0
6871,2726.959170965149,10,1,1,0.0,212872.68278584327,225000.0,0.0
6873,1666.0411339049424,3,0,1,202108.74749761948,0.0,1600000.0,0.6202011769327531
6878,897.8346892314378,1,0,1,50000.0,0.0,750000.0,1.0
6892,9964.177008128749,2,1,1,66000.0,75000.0,349000.0,1.0
6900,4230.715283026676,6,0,1,140000.0,0.0,130000.0,0.5714285714285714
6906,4942.474513256949,1,1,1,550000.0,0.0,750000.0,0.9090909090909091
6967,967.2736886617231,2,1,1,300000.0,0.0,950000.0,0.8333333333333334
6983,2341.501344690914,4,1,1,168948.82969254447,0.0,448447.09804118884,1.0
6987,688.7628253365825,4,1,1,575000.0,0.0,850000.0,0.8695652173913043
6993,1278.4983244321725,6,0,1,249647.32999535277,0.0,425000.0,0.7009888709935638
7002,897.8346892314378,1,1,1,16000.0,200000.0,550000.0,1.0
7029,3027.395677984212,4,1,1,580000.0,0.0,224856.62768046028,0.8620689655172413
7036,3922.9483782185284,1,1,1,100000.0,198172.37110000468,750000.0,1.0
7057,6226.779569658952,2,0,1,202379.43604118886,0.0,425000.0,0.2863777086323622
7063,1321.982893522959,9,0,1,100000.0,0.0,337000.0,0.8
7069,8961.932485320032,10,1,1,600000.0,0.0,600000.0,0.8333333333333334
7078,4942.474513256949,1,1,1,320000.0,0.0,709000.0,0.75
7087,4942.474513256949,1,1,1,205000.0,0.0,526265.2188564432,0.7317073170731707
7094,897.8346892314378,1,1,1,389873.8190832317,0.0,925374.6520137532,0.9521344446230706
7143,3306.360982332038,2,1,1,240000.0,0.0,350000.0,0.5
7147,580.936724934376,8,1,1,243924.47634314012,26000.0,400000.0,1.0
7175,1666.0411339049424,11,0,1,200000.0,0.0,700000.0,0.75
7179,6226.779569658952,2,1,1,175000.0,0.0,450000.0,0.7142857142857143
7180,3306.360982332038,2,1,1,80000.0,0.0,300000.0,0.625
7185,3223.604382708034,3,1,1,650000.0,0.0,1600000.0,0.7692307692307693
7192,3223.604382708034,3,1,1,111000.0,0.0,850000.0,0.990990990990991
7201,897.8346892314378,1,0,1,701580.515452866,0.0,1100000.0,0.7126765766538613
7210,3922.9483782185284,6,1,1,193949.91624505265,0.0,380000.0,1.0
7246,4398.058351676,3,0,1,297000.0,0.0,960000.0,0.6734006734006734
7287,4398.058351676,3,1,1,580000.0,0.0,975000.0,0.8620689655172413
7291,3922.9483782185284,7,1,1,14000.0,0.0,300000.0,0.6428571428571429
7312,897.8346892314378,1,0,1,220000.0,130000.0,750000.0,0.9090909090909091
7332,967.2736886617231,2,0,1,286000.0,0.0,390000.0,0.7692307692307693
7344,3922.9483782185284,6,0,1,120413.36513570452,58322.251097055385,320000.0,1.0
7345,897.8346892314378,1,0,1,85960.89197983498,0.0,304253.71766458766,0.82550204337667
7363,2341.501344690914,5,0,1,44000.0,0.0,400000.0,0.9090909090909091
7387,1278.4983244321725,1,0,1,160000.0,0.0,400000.0,1.0
7390,2726.959170965149,10,1,1,72000.0,0.0,150000.0,0.9722222222222222
7391,6226.779569658952,2,1,1,137000.0,0.0,260000.0,0.5985401459854015
7392,4230.715283026676,1,1,1,120000.0,0.0,400000.0,0.0
7393,4230.715283026676,1,1,1,560000.0,0.0,750000.0,0.8928571428571429
7396,897.8346892314378,1,0,1,410000.0,0.0,650000.0,0.7317073170731707
7409,897.8346892314378,6,1,1,63986.438672361284,190000.0,500000.0,0.0
7429,3306.360982332038,2,1,1,540000.0,0.0,400000.0,0.9259259259259259
7441,4942.474513256949,6,1,1,460000.0,0.0,400000.0,0.6521739130434783
7449,4230.715283026676,1,0,1,600000.0,0.0,850000.0,0.6666666666666666
7468,999.5341708562004,4,1,1,150000.0,0.0,400000.0,0.6666666666666666
7474,967.2736886617231,2,1,1,485343.0,0.0,260000.0,0.824159408912872
7488,8497.513381368772,6,1,1,221955.5390400359,0.0,450000.0,1.0
7491,897.8346892314378,6,1,1,0.0,0.0,280000.0,0.0
7496,897.8346892314378,1,1,1,351744.7072197678,0.0,700000.0,0.897684333639661
7529,8497.513381368772,7,0,1,0.0,5000.0,490000.0,0.0
7532,897.8346892314378,1,1,1,130000.0,300000.0,900000.0,0.7692307692307693
7536,8497.513381368772,1,1,1,165000.0,0.0,1100000.0,0.9090909090909091
7538,897.8346892314378,1,1,1,486007.6510518254,0.0,800000.0,0.8230323105702425
7540,3306.360982332038,2,1,1,164000.0,169000.0,350000.0,0.9390243902439024
7545,1278.4983244321725,1,1,1,90000.0,0.0,650000.0,0.4444444444444444
7558,967.2736886617231,2,1,1,175000.0,36000.0,350000.0,1.0
7567,949.5838434120577,3,1,1,200000.0,0.0,930463.0092360809,1.0
7589,1278.4983244321725,1,1,1,560000.0,0.0,800000.0,0.8928571428571429
7595,1666.0411339049424,3,1,1,517904.22324914346,0.0,864187.6740216245,0.9034570529540807
7607,2726.959170965149,10,1,1,400000.0,10000.0,450000.0,0.875
7621,897.8346892314378,6,1,1,248009.28221001363,0.0,700000.0,0.6774314280210842
7688,4853.275748785212,8,0,1,25000.0,0.0,300000.0,0.0
7698,897.8346892314378,1,1,1,626000.0,0.0,1100000.0,0.7987220447284346
7699,8497.513381368772,1,1,1,626000.0,0.0,1100000.0,0.7987220447284346
7730,897.8346892314378,1,1,1,578000.0,550000.0,1800000.0,0.8650519031141869
7766,897.8346892314378,1,1,1,500000.0,420000.0,850000.0,1.0
7790,897.8346892314378,1,1,1,420000.0,0.0,600000.0,0.7976190476190477
7791,3223.604382708034,3,1,1,190000.0,0.0,950000.0,0.7894736842105263
7815,8497.513381368772,1,1,1,13000.0,0.0,592858.2209125005,0.6153846153846154
7836,897.8346892314378,1,1,1,250000.0,0.0,1400000.0,0.8
7852,6357.119592832336,5,1,1,510000.0,0.0,500000.0,0.9803921568627451
7854,2341.501344690914,4,1,1,35873.65989551926,0.0,450000.0,1.0
7860,999.5341708562004,4,0,1,254000.0,0.0,450000.0,0.6692913385826772
7863,897.8346892314378,1,1,1,389692.2296626045,0.0,1000000.0,0.8716936182091956
7870,3922.9483782185284,1,1,1,230000.0,0.0,400000.0,0.8695652173913043
7873,3084.2107633132296,5,1,1,70000.0,0.0,505000.0,0.14285714285714285
7907,4398.058351676,3,1,1,110000.0,0.0,1200000.0,1.0
7908,8497.513381368772,1,0,1,190000.0,0.0,600000.0,0.7368421052631579
7911,897.8346892314378,1,1,1,800000.0,0.0,800000.0,0.625
7966,3223.604382708034,3,1,1,63090.81166498433,0.0,160000.0,0.0
7979,4851.619932747694,9,0,1,161000.0,151000.0,246600.0,0.8136645962732919
7987,3084.2107633132296,4,1,1,494000.0,0.0,387000.0,0.8097165991902834
7999,1278.4983244321725,1,1,1,600000.0,0.0,947028.8407853666,0.8333333333333334
8003,967.2736886617231,2,1,1,307000.0,400000.0,700000.0,0.8143322475570033
8006,897.8346892314378,1,1,1,405000.0,0.0,2000000.0,0.8024691358024691
8008,6357.119592832336,4,1,1,575000.0,0.0,300000.0,0.8695652173913043
8009,3027.395677984212,5,0,1,72464.50400381346,144245.617094866,380000.0,0.4590213855665106
8033,1321.982893522959,2,0,1,60000.0,0.0,300000.0,0.0
8039,967.2736886617231,2,0,1,337123.8240299156,0.0,471949.85716076056,0.8220238508131192
8049,6226.779569658952,2,1,1,133400.0,0.0,540000.0,0.8650674662668666
8051,967.2736886617231,2,1,1,620000.0,0.0,300000.0,0.8064516129032258
8053,999.5341708562004,4,0,1,75000.0,0.0,300000.0,1.0
8072,1321.982893522959,2,0,1,430000.0,0.0,450000.0,0.6976744186046512
8077,1666.0411339049424,3,1,1,230000.0,0.0,1500000.0,0.8695652173913043
8099,1666.0411339049424,11,1,1,404387.8268095844,0.0,820136.6903837025,0.8225463213843041
8111,9964.177008128749,2,0,1,436000.0,0.0,400000.0,0.8600917431192661
8122,9468.047129807803,10,1,1,400000.0,0.0,220000.0,0.75
8126,4427.977115973115,3,0,1,150000.0,0.0,1000000.0,0.6666666666666666
8127,11913.367002499095,3,1,1,100000.0,0.0,800000.0,0.8
8144,897.8346892314378,6,1,1,700000.0,0.0,300000.0,0.7142857142857143
8170,3306.360982332038,2,1,1,229000.0,0.0,500000.0,0.7117903930131004
8174,1666.0411339049424,11,1,1,0.0,256185.63164797222,500000.0,0.0
8181,3084.2107633132296,4,1,1,418190.90189557784,0.0,446410.40182467666,0.9639092686140521
8196,580.936724934376,8,1,1,340000.0,0.0,475000.0,0.9411764705882353
8204,688.7628253365825,5,1,1,100000.0,0.0,400000.0,0.5
8206,880.8996211331786,8,0,1,83062.90947275265,0.0,172704.37118187395,0.786224316507223
8224,1666.0411339049424,3,1,1,600000.0,0.0,2000000.0,0.8333333333333334
8226,999.5341708562004,4,1,1,490000.0,0.0,650000.0,0.7142857142857143
8231,3306.360982332038,2,1,1,200000.0,90000.0,325000.0,1.0
8232,999.5341708562004,4,0,1,550000.0,0.0,600000.0,0.9090909090909091
8234,3717.1214505199555,8,1,1,420000.0,0.0,450000.0,0.7142857142857143
8249,6357.119592832336,4,1,1,510000.0,0.0,500000.0,0.9803921568627451
8258,1666.0411339049424,3,1,1,330986.2023125462,0.0,1500000.0,0.7335973328759587
8263,1321.982893522959,2,1,1,460000.0,0.0,400000.0,0.8695652173913043
8264,1321.982893522959,2,0,1,674073.8355429012,0.0,719848.5090012425,0.7417585042405606
8270,3084.2107633132296,4,1,1,448814.97952222126,0.0,494257.5537184579,0.8909418011027948
8282,949.5838434120577,3,1,1,380000.0,0.0,900000.0,0.6842105263157895
8287,999.5341708562004,4,1,1,368015.2231058895,0.0,630000.0,0.7991152166893207
8289,999.5341708562004,4,0,1,202500.0,7710.54512044914,375000.0,0.9876543209876543
8290,6226.779569658952,2,1,1,370000.0,0.0,275000.0,0.6756756756756757
8304,967.2736886617231,9,1,1,500000.0,60000.0,500000.0,0.8
8305,1666.0411339049424,3,0,1,275000.0,0.0,481100.0832323191,0.7272727272727273
8310,688.7628253365825,4,1,1,200000.0,0.0,600000.0,0.5
8318,9964.177008128749,2,1,1,318423.44152014697,0.0,400000.0,0.874381107719203
8319,1321.982893522959,2,1,1,550000.0,0.0,600000.0,0.9090909090909091
8322,949.5838434120577,3,1,1,60000.0,0.0,2000000.0,0.0
8325,880.8996211331786,8,1,1,210000.0,0.0,700000.0,0.23809523809523808
8326,3223.604382708034,3,0,1,365000.0,0.0,700000.0,0.821917808219178
8333,3306.360982332038,2,1,1,620000.0,0.0,750000.0,0.8064516129032258
8338,999.5341708562004,5,1,1,260000.0,0.0,450000.0,0.9615384615384616
8377,3027.395677984212,4,1,1,70000.0,0.0,350000.0,1.0
8390,3027.395677984212,5,0,1,457500.0,0.0,400000.0,0.8087431693989071
8393,11913.367002499095,3,0,1,442000.0,180000.0,1000000.0,0.8597285067873304
8401,967.2736886617231,9,1,1,380000.0,0.0,350000.0,0.6578947368421053
8416,1321.982893522959,2,0,1,150000.0,0.0,500000.0,0.6
8417,4427.977115973115,3,1,1,188862.79776799184,0.0,900000.0,0.8686675642490601
8418,949.5838434120577,11,1,1,640000.0,0.0,2000000.0,0.78125
8420,2341.501344690914,4,1,1,510000.0,456000.0,500000.0,0.9803921568627451
8424,688.7628253365825,4,1,1,530000.0,0.0,220000.0,0.9433962264150944
8430,11913.367002499095,11,1,1,5000.0,0.0,550000.0,0.0
8434,688.7628253365825,5,1,1,120000.0,0.0,500000.0,0.0
8439,3084.2107633132296,4,1,1,800000.0,0.0,700000.0,0.5
8440,2341.501344690914,4,1,1,410000.0,50000.0,400000.0,0.975609756097561
8460,3306.360982332038,2,0,1,40000.0,60000.0,425000.0,0.75
8461,2341.501344690914,5,1,1,270000.0,430000.0,600000.0,0.9259259259259259
8467,9964.177008128749,2,1,1,329803.17503762,0.0,900000.0,0.8534818367997791
8474,688.7628253365825,4,0,1,180000.0,0.0,500000.0,0.8333333333333334
8475,4427.977115973115,3,0,1,280000.0,0.0,550000.0,0.8928571428571429
8486,897.8346892314378,6,1,1,50000.0,200000.0,430000.0,1.0
8503,688.7628253365825,4,1,1,570000.0,0.0,800000.0,0.8771929824561403
8504,688.7628253365825,4,1,1,445000.0,0.0,625000.0,0.5617977528089888
8505,999.5341708562004,5,1,1,626934.0135919254,0.0,500000.0,0.6944628349652052
8510,3223.604382708034,3,1,1,220000.0,0.0,850000.0,0.5454545454545454
8513,3306.360982332038,2,1,1,467578.07843331737,0.0,200000.0,0.7374572833925608
8529,3306.360982332038,2,1,1,500000.0,5000.0,375000.0,1.0
8532,4398.058351676,3,1,1,510000.0,0.0,2000000.0,0.9803921568627451
8538,3027.395677984212,5,0,1,410000.0,0.0,400000.0,0.8536585365853658
8556,1321.982893522959,2,0,1,285000.0,0.0,500000.0,0.7017543859649122
8561,688.7628253365825,5,1,1,425000.0,0.0,300000.0,0.6470588235294118
8574,688.7628253365825,4,1,1,560000.0,0.0,353103.02716172853,0.8928571428571429
8576,3084.2107633132296,5,1,1,525000.0,0.0,600000.0,0.7619047619047619
8612,1321.982893522959,2,1,1,650000.0,0.0,420000.0,0.7692307692307693
8614,1321.982893522959,2,1,1,520000.0,0.0,600000.0,0.9615384615384616
8623,688.7628253365825,4,1,1,359140.0282773676,0.0,543461.195814839,0.965166546147554
8637,1666.0411339049424,3,0,1,393000.0,108000.0,1800000.0,0.9923664122137404
8648,3084.2107633132296,4,1,1,550000.0,0.0,600000.0,0.9090909090909091
8649,688.7628253365825,4,1,1,300000.0,0.0,550000.0,1.0
8669,9468.047129807803,10,0,1,225000.0,0.0,400000.0,0.7777777777777778
8698,9964.177008128749,9,1,1,460000.0,0.0,375000.0,0.8695652173913043
8718,1321.982893522959,9,1,1,198412.99793602165,0.0,250000.0,0.986765354852487
8719,2341.501344690914,4,1,1,12500.0,0.0,500000.0,0.8
8721,3027.395677984212,5,1,1,560000.0,0.0,360000.0,0.7142857142857143
8734,999.5341708562004,5,0,1,194350.0,0.0,250000.0,0.7718034473887316
8749,999.5341708562004,5,0,1,422992.3216996497,0.0,550554.7779156246,0.8226918169610309
8765,688.7628253365825,4,1,1,60000.0,80000.0,630000.0,1.0
8767,2341.501344690914,5,0,1,575000.0,0.0,400000.0,0.8695652173913043
8781,3306.360982332038,9,1,1,270000.0,0.0,225000.0,0.7407407407407407
8783,4427.977115973115,3,1,1,120000.0,19500.0,650000.0,0.5
8786,8961.932485320032,10,1,1,89385.10984070698,0.0,307115.8579188105,1.0
8790,999.5341708562004,4,0,1,255000.0,0.0,435000.0,0.7843137254901961
8810,688.7628253365825,4,1,1,600000.0,0.0,850000.0,0.8333333333333334
8818,938.1637312456232,10,1,1,61500.0,96984.29393779028,215000.0,0.975609756097561
8822,999.5341708562004,4,0,1,160000.0,0.0,350000.0,0.625
8823,4851.619932747694,2,1,1,157401.48227887508,0.0,600000.0,0.0
8832,3027.395677984212,4,1,1,660000.0,0.0,410000.0,0.7575757575757576
8848,6226.779569658952,2,1,1,520000.0,0.0,400000.0,0.9615384615384616
8858,1321.982893522959,9,0,1,175000.0,0.0,265000.0,0.8571428571428571
8862,967.2736886617231,9,1,1,371000.0,0.0,250000.0,0.6199460916442049
8880,9468.047129807803,10,0,1,260000.0,15000.0,250000.0,0.7692307692307693
8901,3306.360982332038,2,1,1,15000.0,180000.0,250000.0,1.0
8902,688.7628253365825,5,0,1,30000.0,0.0,375000.0,0.0
8911,4427.977115973115,3,0,1,321520.5327864604,0.0,585496.5500419234,0.8232685282407408
8912,3223.604382708034,3,1,1,571946.5261113595,0.0,680000.0,0.8417240329899525
8917,1321.982893522959,9,0,1,80000.0,0.0,275000.0,1.0
8942,9964.177008128749,2,1,1,411765.9112765925,0.0,450000.0,0.9003330119491086
8946,688.7628253365825,4,1,1,650000.0,0.0,500000.0,0.7692307692307693
8953,580.936724934376,8,1,1,286000.0,0.0,354000.0,0.9790209790209791
8958,938.1637312456232,10,1,1,253000.0,174419.0,450000.0,0.7509881422924901
8970,9964.177008128749,2,0,1,135000.0,0.0,100000.0,0.7407407407407407
8984,949.5838434120577,3,1,1,154305.84362001088,0.0,1293364.3395264563,1.0
8986,3027.395677984212,5,1,1,355000.0,0.0,385000.0,0.8450704225352113
8997,688.7628253365825,4,0,1,521000.0,0.0,400000.0,0.9596928982725528
9062,4851.619932747694,2,1,1,263000.0,0.0,290000.0,0.7604562737642585
9071,3306.360982332038,2,1,1,25000.0,159000.0,220000.0,0.0
9115,2341.501344690914,4,0,1,480000.0,0.0,310000.0,0.9375
9161,3306.360982332038,2,1,1,580000.0,0.0,750000.0,0.8620689655172413
9171,688.7628253365825,4,1,1,220000.0,100000.0,75000.0,0.5454545454545454
9180,1666.0411339049424,3,1,1,191292.24978136687,0.0,1565324.6717893123,1.0
9192,11913.367002499095,3,1,1,432383.9431649023,0.0,1697953.9098109102,0.5287605116369536
9193,3084.2107633132296,4,1,1,387967.44552379276,0.0,650000.0,0.5315890042619105
9198,3027.395677984212,5,1,1,580000.0,0.0,685000.0,0.8620689655172413
9217,1666.0411339049424,3,0,1,575000.0,0.0,1500000.0,0.8695652173913043
9232,999.5341708562004,4,1,1,550000.0,300000.0,420000.0,0.9090909090909091
9241,897.8346892314378,1,0,1,0.0,90000.0,250000.0,0.0
9242,967.2736886617231,2,1,1,272000.0,0.0,400000.0,0.6691176470588235
9244,897.8346892314378,1,1,1,580000.0,0.0,1000000.0,0.8620689655172413
9246,967.2736886617231,2,0,1,548000.0,30358.0,350000.0,0.9124087591240876
9270,897.8346892314378,1,1,1,0.0,30000.0,550000.0,0.0
9291,3922.9483782185284,1,0,1,565000.0,0.0,350000.0,0.8849557522123894
9296,897.8346892314378,6,1,1,330000.0,0.0,1300000.0,0.6060606060606061
9331,3922.9483782185284,1,1,1,300097.5958634919,0.0,1500000.0,0.8330623218778459
9342,3084.2107633132296,5,1,1,45000.0,0.0,375000.0,0.2222222222222222
9353,3223.604382708034,11,1,1,470000.0,0.0,400000.0,0.851063829787234
9367,3084.2107633132296,5,1,1,587000.0,118000.0,450000.0,0.8517887563884157
9370,8497.513381368772,1,0,1,135000.0,0.0,966748.5813717132,0.5555555555555556
9390,1278.4983244321725,6,1,1,600000.0,0.0,260000.0,0.5833333333333334
9426,688.7628253365825,5,1,1,64102.22698724069,0.0,493877.6691214455,1.0
9440,1666.0411339049424,3,1,1,900000.0,0.0,1300000.0,0.4444444444444444
9448,880.8996211331786,8,1,1,155000.0,0.0,340000.0,0.5161290322580645
9450,967.2736886617231,2,0,1,175000.0,0.0,500000.0,0.8571428571428571
9453,3084.2107633132296,5,0,1,105000.0,0.0,590000.0,0.8095238095238095
9460,3084.2107633132296,5,1,1,350000.0,0.0,450000.0,0.6
9481,3027.395677984212,5,1,1,525000.0,0.0,1300000.0,0.9523809523809523
9486,2341.501344690914,4,1,1,230000.0,0.0,350000.0,0.43478260869565216
9492,4427.977115973115,3,1,1,590000.0,0.0,1450000.0,0.7627118644067796
9512,2341.501344690914,4,1,1,800000.0,0.0,750000.0,0.625
9552,4427.977115973115,3,1,1,260000.0,0.0,2000000.0,0.7692307692307693
9558,3223.604382708034,3,1,1,250000.0,0.0,1300000.0,0.8
9560,1666.0411339049424,3,1,1,280000.0,0.0,2000000.0,0.6428571428571429
9564,949.5838434120577,3,1,1,500000.0,0.0,1100000.0,1.0
9578,688.7628253365825,4,1,1,118288.4603897268,269971.62174737145,400000.0,1.0
9616,688.7628253365825,5,0,1,347000.0,0.0,730000.0,0.7780979827089337
9637,3717.1214505199555,8,1,1,66000.0,360000.0,600000.0,0.7575757575757576
9659,580.936724934376,8,1,1,500000.0,0.0,500000.0,1.0
9684,2341.501344690914,5,1,1,0.0,250000.0,2000000.0,0.0
9689,688.7628253365825,4,1,1,600000.0,0.0,500000.0,0.8333333333333334
9713,9964.177008128749,2,1,1,25000.0,0.0,295000.0,1.0
9717,4851.619932747694,2,1,1,500000.0,0.0,450090.0,1.0
9726,3653.671297737253,8,0,1,27000.0,130000.0,250000.0,0.25925925925925924
9735,688.7628253365825,4,0,1,400000.0,0.0,300000.0,0.75
9737,4851.619932747694,9,1,1,70000.0,0.0,350000.0,0.7857142857142857
9743,9964.177008128749,2,1,1,104000.0,0.0,200000.0,1.0
9779,880.8996211331786,8,1,1,118299.52152493899,0.0,600000.0,0.4623447452594607
9792,1321.982893522959,2,0,1,83000.0,135000.0,250000.0,0.927710843373494
9798,4851.619932747694,9,1,1,411110.9098112426,0.0,240000.0,0.6201736424258888
9857,6357.119592832336,5,1,1,500000.0,0.0,400000.0,1.0
9894,1278.4983244321725,1,1,1,325000.0,0.0,800000.0,0.9230769230769231
9909,3027.395677984212,5,0,1,380000.0,0.0,400000.0,0.9210526315789473
9925,1278.4983244321725,1,1,1,300000.0,0.0,700000.0,0.6666666666666666
9936,4230.715283026676,1,1,1,230000.0,0.0,1000000.0,0.8695652173913043
9939,999.5341708562004,5,0,1,600000.0,0.0,1100000.0,0.8333333333333334
9957,4942.474513256949,1,1,1,325000.0,0.0,700000.0,0.46153846153846156
9961,1278.4983244321725,1,1,1,467186.7225024614,0.0,2000000.0,0.6252668720001351
9985,999.5341708562004,5,0,1,83000.0,0.0,250000.0,0.963855421686747
10008,880.8996211331786,8,1,1,132918.63677501588,0.0,240000.0,1.0
