id,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)"
10723,0.0787894829405666,-4.20168592876353,-1.4733897408059071,-1.56064827196909,0.1064782525654877,-5.136472609455255,-2.5368276648568084,-0.8617815532233409,0.2049687245760862,-6.410407973396554,-4.426503340900825,-2.981592382391072
10738,0.0801009825306901,-4.267581098009568,-1.6421742645101602,-1.994840463277872,0.1013987209682553,-5.018217164098777,-2.563473491691751,-0.969799519116306,0.2251795562801188,-7.0877148157243,-5.044028415710284,-3.823420740372641
10740,0.0792857301635974,-2.9528078610602853,-0.3167223257553654,-0.1349932246170824,0.0981468730577691,-4.125288809131384,-1.6058848532782612,0.3119399673068899,0.2563496084563531,-7.523869156852212,-5.01806007548227,-3.563693517421579
10746,0.0825391169695433,-4.3543912109874485,-1.6744509022766425,-1.720869791676272,0.1120423124612538,-5.313800088657452,-2.728350924941157,-1.1251406418983545,0.2109525026744008,-6.5371274496557445,-4.547800533648376,-3.082995924325592
10791,0.084539260253092,-3.064962839523958,-0.4237537442347519,-0.2533443300730713,0.1127206476985506,-4.481196114255884,-1.8816261409139068,0.1239885933488924,0.2561754283703003,-7.261053844365772,-4.771921424351279,-3.0547192118977184
10797,0.0855867215241962,-4.384601634923283,-1.7902404051484608,-1.988374105641209,0.108282430325383,-5.311604038431241,-2.650177410367613,-1.07339298677996,0.2183343656649647,-6.766564575350214,-4.775925841949123,-3.3715268412900907
10807,0.0835399194692991,-3.921633180382264,-1.1540213052441646,-1.4439499088130707,0.1028019148364596,-4.718289574593242,-2.0950008026478426,-0.6875131172888921,0.2070730300509181,-6.189140684890663,-3.991806184958028,-2.932670523697737
10812,0.0847058467940607,-3.3285682852519702,-0.6937389984799739,-0.967390613214292,0.1138553540835063,-4.589138177071864,-1.9784239891076936,-0.478775617624418,0.2470345201466343,-7.292566880494941,-4.980301643749334,-3.735055144507424
10813,0.0778025693805627,-3.3598560069095718,-0.6409260437402121,-0.9090185616165828,0.1085906305262488,-4.995596828073393,-2.462773199244074,-0.7444579823357496,0.2240026836738325,-6.848759687873031,-4.572088051221655,-3.317427358597072
10822,0.0843098615366373,-3.713711426711319,-1.0648224065376295,-1.2516326147792505,0.1142507934143432,-5.274066088657039,-2.668426741672112,-0.987355417033409,0.2619236801634824,-8.076338148349105,-5.740998238456852,-4.427468240297158
10826,0.0730982095763694,-3.105762005636342,-0.5038276123541199,-0.6875193187751456,0.1108889873667235,-3.947598152485541,-1.419569176782006,0.4324433744815372,0.2038998620415607,-5.617761970458064,-3.471569186843443,-1.559123015300217
10854,0.080510807005329,-3.28779679432468,-0.5896117053956719,-0.5847687358307405,0.1158673712735272,-4.984354781575532,-2.404813002215148,-0.5756004397838245,0.251998603057067,-7.2295940563364836,-4.854705938810004,-3.4317330718570345
10862,0.0673938494327162,-3.5073966330402797,-0.86438337529232,-1.1029354493815309,0.0975759391476744,-4.455402156826951,-1.9778534950966744,-0.4597129707606268,0.19108928522044,-5.788339536200765,-3.744512779702072,-2.4762551778335458
10872,0.0756038068238534,-3.1739088586106377,-0.5355018077181867,-0.5523702453810942,0.1103818920824571,-4.539643356775577,-1.980049418556112,-0.2004864877571743,0.2453851001226112,-7.135120400326111,-4.8173839034167925,-3.337138475855252
10897,0.0915847383737691,-4.594855557701686,-1.9436349429606343,-2.232856522275198,0.1162340720824955,-5.420157392864007,-2.758608788230128,-1.352866361860665,0.2608055900761181,-7.820496581244208,-5.711111700586378,-4.465605879290583
10900,0.065298338999042,-3.574079708279751,-0.8474467614373873,-1.1546137292855707,0.1009847862116754,-4.742796031768267,-2.175744783247439,-0.6598463440042943,0.2365680272197601,-6.689245131169215,-4.540882309267538,-3.342719660638938
10920,0.0740830122906152,-3.537799769376343,-0.8898927348594113,-1.0201845351764662,0.105994068069725,-5.204823601405319,-2.5741194983549955,-0.7993171474554823,0.2497832455898677,-7.696914493551197,-5.5720368774653535,-4.1477153902492505
10927,0.0827906473052087,-3.459326730505756,-0.7459401243981251,-0.807841892605476,0.1090889812971038,-4.97265492483507,-2.3047835262251817,-0.6388532477959151,0.2533046828970166,-7.6989143814819,-5.290951425204309,-4.048264698275348
10929,0.0864626097714554,-4.417594074887232,-1.7613434954820608,-2.010751488401852,0.1053870918090993,-5.166521285472904,-2.5857132879562257,-1.0465873005861386,0.2292684629992737,-7.209002736436632,-5.188508592821633,-3.947034732086342
10935,0.0887211791509276,-4.232051134367026,-1.4566744883511906,-1.831713208049175,0.1062250043148634,-4.9007132876949,-2.2235576390705774,-0.8805599231798944,0.2250920847345494,-6.883265602672728,-4.607452318264764,-3.539792729932181
10948,0.0750868790644408,-2.456713614060491,0.1190959354675038,-0.0237093131834591,0.10468293973296,-3.7577309690145486,-1.2384969959814236,0.3923925460798435,0.2332432720011124,-5.921823596567228,-3.50802035908277,-2.2600783938976314
10978,0.0767393247388531,-3.2629325773352287,-0.5281717589032012,-0.8235047893255509,0.1003643260330982,-4.691454564403508,-2.0324748453845936,-0.5302413455856756,0.2347868246291234,-7.44626501145805,-5.074243311082207,-3.9828181215168
10981,0.0800861075432755,-3.459551167313192,-0.7826043251053878,-0.8983314546471869,0.1092541701816924,-5.162515059999675,-2.5189100975665,-0.6638472187433441,0.2530483096758683,-7.75493388961219,-5.416887497103756,-4.062002098333493
10997,0.0971447962977204,-3.821114860179092,-1.1670062604239444,-1.367373172088523,0.1127069205486439,-4.207615596621106,-1.618556953176054,-0.0124390180557084,0.232890345624767,-6.099606437665677,-3.87879536327832,-2.480635135687064
11002,0.0746341967478022,-3.967229856070834,-1.380851711546879,-1.4860590424446307,0.1033268509727816,-5.053243158436736,-2.500846657491209,-0.9379109114847834,0.1971811171801336,-6.108907181738013,-4.226999226827304,-2.905138572871588
11007,0.089455627502754,-4.509407603872575,-1.7884016074544309,-2.3233882791057114,0.1111567441243897,-5.263131316102266,-2.7126982156365407,-1.4563350855212307,0.2453674924177563,-7.607442770033215,-5.447820314605399,-4.446900758610492
11011,0.0774767480106457,-3.170759347281494,-0.4902497884278566,-0.6478204283105443,0.1105032246418479,-4.858845497389215,-2.220054730084403,-0.6115315033887526,0.2638921248714464,-7.862377176776553,-5.459791903647871,-4.279652828300879
11012,0.0688082891355329,-3.259903367666966,-0.6307134025245252,-0.7517728256748216,0.1033132455219796,-5.068153724356101,-2.4552577952550347,-0.7215142279925533,0.216869126118406,-6.854775534054014,-4.665020134924246,-3.34543137684619
11016,0.0588034513468071,-2.5569697426879725,0.1006090696266965,-0.0634084208473681,0.1107428393485645,-3.780362892083029,-1.3006916112819424,0.4599832983874159,0.2646900347526972,-6.810952716361595,-4.415139828487154,-2.641146433871824
11035,0.0804818410390363,-3.479964453287941,-0.7860401103552448,-0.95099502280881,0.1143357520930493,-5.32324804395109,-2.654104593545762,-1.0388733406909507,0.2576603869763954,-7.875785878872592,-5.541923290031498,-4.337396569347333
11044,0.0760147900438288,-3.1982868291130027,-0.4786055399430387,-0.5831709374052053,0.1084007205302883,-4.804461405858403,-2.269549313983626,-0.4850924759905832,0.2720341079712565,-7.742870849300668,-5.311704161992688,-3.97552862990087
11049,0.0814634288257809,-4.280394023261977,-1.545004177966573,-1.8107377839795864,0.103661560628373,-5.043961391000204,-2.468751559528206,-0.9948065747422264,0.2123437200159565,-6.750927827437077,-4.7001200020839295,-3.5107879386914647
11067,0.0745548038622237,-2.862641527149373,-0.1444211627332544,-0.4049926378576122,0.114696670836413,-4.438539019351792,-1.8562166971597924,-0.3210511741424098,0.2447624854061073,-6.5229500485963765,-4.102074994361256,-2.8771901044242747
11073,0.0874203597134344,-4.271508377555949,-1.6640852833882036,-2.0157497264015705,0.1199926005570918,-5.358154730970313,-2.895059951965356,-1.234982334032091,0.230430609816399,-6.598639483944865,-4.6027052153974575,-3.2487139987427422
11076,0.0843552843907788,-3.3307624715127075,-0.6394574329910764,-0.7584090216406965,0.1229604720310942,-4.167078150111952,-1.564900586481199,0.2793302335601965,0.2801762269734521,-7.474936461976237,-5.02100157020636,-3.137310402535667
11087,0.0878064587508743,-3.738438495788341,-1.0426352765798903,-1.2348816712235038,0.1096788003755885,-5.21055366018384,-2.60688010682963,-0.7827781505095601,0.2501515570350924,-7.746877554087058,-5.390521659211579,-4.063219419992408
11105,0.0794012601337053,-4.301523380063056,-1.50535199907399,-1.921103092902188,0.1048203883588708,-5.193290344095663,-2.6404051593025715,-1.1557561239639826,0.2277828833063945,-7.154046094819711,-5.053851221136291,-3.906412293239308
11110,0.0816127549897643,-3.6927906425365418,-0.9584632136429138,-1.2157862004407285,0.1089509742356244,-5.254615586631334,-2.572349718343333,-0.805262288018444,0.2417539997152305,-7.53628782940455,-5.209396918445348,-3.95459909836313
11111,0.0832640458425046,-3.42978302934332,-0.7017500665872338,-0.9081688345649064,0.1128608390241441,-4.933795300840829,-2.296358419460916,-0.7367947131345249,0.2695633826203706,-8.371838802978518,-5.873690151857272,-4.715566249419143
11116,0.0730170065034913,-3.4547945893151084,-0.8943739812246068,-1.0783012019214075,0.1066553035826871,-5.11948443396399,-2.658691943976814,-0.8978742591591053,0.2565643131529749,-7.890585134091452,-5.746286853213358,-4.331665955742869
11139,0.0702551557504286,-3.84272072856668,-1.223310818887526,-1.6484438271486277,0.1012470404045009,-5.154649599125003,-2.633755601672644,-1.1785522676194111,0.1481528998691875,-4.566632378233869,-2.7322062013728123,-1.7247784058871007
11157,0.0799615903212522,-3.679113341896511,-1.0331266413170348,-1.105184608432579,0.1067780571452794,-5.247733454614973,-2.613516230532755,-0.7775470322870993,0.2638799420807873,-8.155339772349299,-5.89450830275305,-4.375797099465495
11164,0.0854310549517146,-3.5426186034953804,-0.949164649256942,-1.0877981185091927,0.1194295259722741,-5.213900086436486,-2.70267712404086,-0.8782966985117882,0.2406977400501048,-7.023183060907371,-4.795687325594484,-3.3911766895613127
11182,0.094035594589099,-2.503295135199613,0.1762084022016748,0.0100205110622663,0.13515864115241,-3.589726895580763,-1.0102010707567797,0.883475876163411,0.3234691285703961,-7.44175725083548,-4.911431990527429,-3.0094023950743893
11189,0.0724227275267377,-3.280464054674325,-0.6207732444758659,-0.8463847023553939,0.0995785357651262,-4.9419899606043725,-2.3328779190946998,-0.7109158227224858,0.2412355519099127,-7.715132051482226,-5.321271697889741,-4.23289887339123
11197,0.083012393793744,-3.516539557314021,-0.8585186588643202,-1.071681867400017,0.1187507058649744,-5.2390619481154825,-2.8254666917140465,-1.0287186415077283,0.2375418279291473,-6.93452310194956,-4.689915664346112,-3.4404570677170683
11205,0.0681776324394665,-2.724666929973397,-0.0857040071770755,-0.2711670176019082,0.0992452274745733,-4.229188090740032,-1.635327448601825,0.023714439262603,0.2082969252987143,-5.756290588422296,-3.527776716235397,-2.2008674911699573
11209,0.0965404461532724,-3.291287532546627,-0.6367258010013853,-0.7493621468563706,0.1221390590798693,-4.59734724442519,-2.0215173765530925,-0.3926500953625734,0.2840812356908668,-7.849759236320806,-5.397244922527256,-4.098458462788519
11245,0.0813666313783086,-3.251642209373826,-0.5052881172755487,-0.66618839730888,0.1077109503766217,-4.8030704920033775,-2.18161381805378,-0.5517183197412718,0.2640922625522478,-7.738340635219963,-5.291909947059199,-4.080354066401887
11255,0.0731059331981047,-3.262118200992389,-0.6173521842879384,-0.8322916202746056,0.1050655078764777,-4.917618853454493,-2.5123973611593864,-0.7989781653121009,0.221310585414859,-6.743898727270442,-4.58581689839744,-3.3505390073263244
11291,0.0669444914646555,-2.393060660081248,0.1860778340161473,0.2744573940970428,0.1121241731104772,-3.78723332098862,-1.2683476079563407,1.0480282911842225,0.2645425039580995,-6.9222719723931405,-4.626791273023887,-2.3988809849867727
11299,0.0807743481922786,-2.996867550425946,-0.4253155761749905,-0.5485466162757557,0.1186585539373891,-4.596424838773025,-2.128545459936171,-0.4409758907184763,0.2317560490933417,-6.284275335856904,-3.998442293059008,-2.703534206605041
11321,0.0815273505522781,-3.6556976719842726,-0.9284079474957628,-1.162389970599694,0.1150690078141916,-5.305175871111497,-2.725284695777664,-0.9599390569172684,0.2499535248420065,-7.7534772840897315,-5.442249167959822,-4.099074191340565
11332,0.096882680571944,-2.56162877110115,0.0280553961647043,0.1922980156827912,0.1430557723856627,-4.056103247353531,-1.4783107050335391,0.662194724958194,0.3262296751435043,-8.118375230009137,-5.267944781221602,-3.363075993613536
11340,0.0403185891114533,-1.2091707079881964,1.3019193392150124,1.6424890737461189,0.0727280013047268,-2.401561327739764,0.096051848530538,2.3757941842459687,0.1875638614620479,-3.9673425157486015,-1.9233160075527904,0.1005272463652224
11342,0.0817318175107643,-4.2375399528036,-1.482131490578768,-1.7611550018968585,0.1083015420545285,-5.125419178169353,-2.4802379808864785,-1.0741835607867256,0.204237994037236,-6.423484589619275,-4.364095753068798,-3.148989668568934
11379,0.0921437888443515,-3.163768975339533,-0.5574844662430106,-0.6875363239338593,0.1220183890198863,-4.571684829350172,-2.0406909639076525,-0.3245778944572658,0.278253033397197,-7.669492010526095,-5.233874510498213,-3.9489673548469137
11395,0.0924360852573415,-3.2748133048536503,-0.6171324966700465,-0.7135190849967367,0.1311977314688129,-4.913559503010687,-2.347047585564891,-0.6485235556889036,0.2997283527748658,-7.865394138036736,-5.35922307489013,-3.961607301906589
11425,0.0627835961740425,-2.268324903894016,0.2902410146945318,0.1426695999466896,0.1099512634943363,-3.6122843756984353,-1.1782133667627814,0.8623363319500607,0.2174466884991333,-5.883925604769938,-3.7532474986919455,-1.7397273817381569
11432,0.0550729127313836,-2.3583662541220893,0.2605420912519638,0.113530368951164,0.082629009462271,-3.839333396578724,-1.2798391945663474,0.4685161781536519,0.1917545911537811,-5.415623370922045,-3.138316909367147,-1.8845894399810816
11441,0.0772831351187183,-3.339127948189272,-0.6689243428015785,-0.7749054895308395,0.1135976027485629,-4.994254782779424,-2.4464359513435845,-0.6823403633266256,0.2110457550797576,-6.310030242923476,-4.107037232441029,-2.6978867260834445
11453,0.0818055654246577,-3.5544745200415977,-0.862100621534556,-0.9587504749423692,0.1052214683538165,-5.050276945629344,-2.4575598888799126,-0.6042030924649958,0.242513053598876,-7.580861277888288,-5.289770770591396,-3.963837610578007
11464,0.076777193593584,-3.26823667642574,-0.5978426204540804,-0.8456605978333578,0.1020334924904473,-4.952630912903376,-2.3638174353546173,-0.7804177815546993,0.2539900822305437,-7.813237256957944,-5.4905778243412175,-4.346957731647748
11472,0.0890439429399148,-3.420376360605064,-0.7924036219581522,-1.115564026838992,0.108604725639319,-3.89455100964123,-1.4387221858447443,-0.0763237240092148,0.1705150323306934,-4.398755713361134,-2.294173487220082,-1.1132472010207792
11489,0.0773696652105491,-3.579485383585256,-0.934169333519824,-1.1310638371446573,0.1022108410935552,-4.552252011595897,-2.0412622447548405,-0.4218027014516865,0.1733899583613724,-5.43421409834665,-3.366645192496848,-2.090624646750118
11492,0.0772695132188636,-2.979139825984784,-0.3676187046581269,-0.5277141697981189,0.1055994559608877,-4.248512837356225,-1.7230355027676232,-0.1519327348478721,0.1992053023075731,-5.5577353743815685,-3.3489245987358096,-2.0896494562451244
11507,0.0919730892964055,-3.9338545356277854,-1.2309526090695675,-1.5853668441236148,0.1198361558142065,-4.589392665214215,-1.9838946693303416,-0.6841969230207495,0.1976360395503194,-5.425545605604924,-3.177761301020079,-1.9784738787000704
11512,0.0795769877533003,-3.6971421698472846,-1.0237893395616144,-1.4921521470962764,0.1055492939214057,-4.349468926358735,-1.8187691176484808,-0.5034685826650179,0.169213647083664,-4.851971330443403,-2.820362743294452,-1.623895116309071
11529,0.0789515095855338,-4.042027629605808,-1.3407369712472343,-1.6510309383888977,0.104787481914697,-5.080345057294839,-2.5153599041383714,-1.0761259032411528,0.2037350413546119,-6.30411008097431,-4.275390775310239,-3.099396377387944
11538,0.0807905747497952,-3.76071434895032,-1.0861148077940237,-1.2607035162358315,0.0967585781108177,-4.555575082567255,-1.9916132177303136,-0.3820000910074984,0.1537153514082559,-4.94357017778281,-3.0128158076161444,-1.6683195194141534
11555,0.0868600163716868,-4.184852955516065,-1.593519129933576,-1.8135152817048483,0.1088166235846095,-5.075067767201825,-2.597134841377963,-1.0647135584884773,0.2077570429373483,-6.398316160187305,-4.3221206042416975,-3.093460236753982
11557,0.075187211834454,-3.560526234865183,-0.8748174585402532,-1.1888305329410085,0.1003313329683002,-4.463674371222472,-1.9567084467517704,-0.4695188525677466,0.1870271206090349,-6.0385204308496006,-3.939320984306193,-2.714733308121106
11616,0.0765939802443525,-4.108249521793803,-1.4057479824807582,-1.6291170349832855,0.0994747458830032,-5.001452757970896,-2.428617807922876,-0.8628878035546653,0.1821672374790831,-6.091283700961869,-4.132981966912936,-2.8371374088564707
11626,0.08412779366118,-3.327027391937756,-0.5788881935835553,-0.8802227129941773,0.1126795856721129,-4.905929073844003,-2.287029595534262,-0.7877115718908496,0.2782400753118797,-8.112943343652443,-5.573283800586381,-4.520031849293719
11632,0.0899113806979463,-4.030289385510121,-1.2897766374930022,-1.7428554844383526,0.1116158989239432,-4.811213758964875,-2.225241744641953,-0.978236280200084,0.234313686416884,-6.747836570059056,-4.515340985394174,-3.539958697791382
11651,0.0782346305760438,-3.8091428835572607,-1.0907921926313988,-1.3878378254860664,0.1007416444464509,-4.689671693867533,-1.9933563245362973,-0.5817672756837721,0.1825669867363509,-5.966182073378072,-3.901274773366232,-2.732853280669092
11652,0.0822159345128175,-4.118972815361218,-1.412403629491888,-1.835391666648373,0.1122288139136834,-5.110985056118922,-2.522327148963585,-1.2231769196947648,0.1901400807295072,-5.697463428689215,-3.623838961990921,-2.458526246359399
11660,0.109672586753017,-2.864486470914859,-0.2221412646299664,-0.2487638855165889,0.1498148148184614,-3.9074229604411217,-1.3494337797993554,0.6079985243047878,0.3556193837535418,-8.878316661307503,-5.965193472519118,-4.119642909171144
11681,0.0731931231322419,-3.237164362621035,-0.5462981372293917,-0.7323265211937353,0.0995383254399037,-4.964892821022301,-2.3472418039652325,-0.5555324849924631,0.2520128031909954,-7.748199311529156,-5.48745701487516,-4.229557737982643
11719,0.0900061738806525,-4.518476309117212,-1.7443877012915716,-2.0771147602806903,0.109128349506964,-5.22859416382803,-2.6417153418450767,-1.0863517260973452,0.2296055440841973,-7.02789971415267,-4.9058854357478445,-3.659542890225844
11720,0.0777040895782573,-3.624124688513801,-0.965502800326186,-1.1164817465222925,0.0931666927571486,-4.390519997477984,-1.786495264618289,-0.248789674387831,0.1299560482070224,-4.174048592751339,-2.2012957064224468,-0.9207881434523504
11727,0.0479371098280927,-3.050281636694991,-0.4057877484532869,-0.5565895511595499,0.0625267104758113,-3.5065256787448984,-0.9152486019875644,0.7147126469959162,0.1213428538374886,-4.276433494988145,-2.3929780391555444,-0.918007550788508
11729,0.082603394098321,-3.730969234414691,-1.066016594111178,-1.4347327798445269,0.1055568284098852,-4.461707796637158,-1.980086739789468,-0.62103315934555,0.2183127564956987,-5.800451974732257,-3.6889777223615976,-2.5389797901568114
11732,0.0847713627588286,-4.366021935228145,-1.7136325927412763,-2.071903178614753,0.1058313884539742,-5.085191997025502,-2.4964783782247,-0.9661492086015876,0.2075129411110143,-6.473280642962927,-4.5051365905790295,-3.2098815773035207
11738,0.0864367504880231,-3.6770016911893495,-1.0055569822306665,-1.3226906936788478,0.115587594205267,-5.190365037301722,-2.5593505317315306,-0.938281549185328,0.2619525656897635,-8.073386143865962,-5.724096917475354,-4.423841526134957
11762,0.0565573318221546,-2.455902219985511,0.4282834917560179,0.1553169213484113,0.1062696900936911,-3.509782669267865,-0.829227209249492,0.7515565467554289,0.2249185489997824,-6.183387734298038,-3.5913662702879394,-2.107348245680899
11794,0.0795324972455592,-4.216629717749033,-1.555681204756966,-1.9002259240506847,0.0929232784439915,-4.886706781860647,-2.2692777576797485,-0.7318271096885001,0.2009449276650023,-6.527619511453736,-4.491331469385456,-3.3381912687675896
11802,0.0792725333801463,-4.25994894930652,-1.4974459147487675,-1.6816431693733644,0.0954989183910794,-5.038077459434683,-2.412499318420837,-0.6514266828130665,0.1828075874619524,-6.100651785441742,-4.101912959301246,-2.774763133833154
11805,0.073397366029285,-3.564793810273035,-0.8665046071174338,-1.0990726092087593,0.0994219113548605,-4.262371922960739,-1.7616577018959267,-0.1823449740428323,0.136556774493325,-4.315094582339644,-2.274115798960243,-0.9787391001013012
11853,0.0825622939138706,-3.378997830144387,-0.6907619386876299,-0.8654552755256992,0.1109388276564016,-4.802517912563743,-2.253936149866909,-0.5368418237437378,0.240173377007012,-7.354040467233988,-4.988622817515989,-3.666257836453626
11866,0.0829057974221816,-3.588780370746929,-0.9555352871992692,-1.1487807684042082,0.1042945299758099,-4.254442124130068,-1.7536971179687126,-0.2654283400846535,0.2078332035858229,-5.889782739273786,-3.771881039723726,-2.4470594663726395
11879,0.0818409891591951,-3.1903460126733227,-0.4936712361532745,-0.7730525525292191,0.1080906081791728,-4.644001062821222,-2.143400080137322,-0.6007882339591052,0.2425842417511796,-7.156401368283275,-4.799332845754862,-3.704048796031963
11880,0.0786427448788614,-3.0310040822239968,-0.4640326037488201,-0.8453994704605365,0.1169639578638048,-4.10541688145767,-1.748538605183559,-0.5013002952915467,0.2397258544694483,-6.102452640968727,-3.859011187092276,-2.855533878637168
11917,0.0751852400211547,-3.254923450026396,-0.6303450516377789,-0.8458860572790863,0.1074846638356249,-5.035710516383857,-2.404966022091678,-0.7926408051745575,0.2241087769515616,-7.01251141017165,-4.736025512740286,-3.507421494177948
11932,0.0805952509375164,-3.292884197067649,-0.6255346317045533,-0.7998740045345303,0.1031492590412444,-4.79709601919472,-2.178532088134368,-0.5338189214654412,0.2472862025299548,-7.716668596292767,-5.319569214703859,-4.112967299431469
11938,0.064136523766089,-3.692234155060651,-0.9312082775435236,-1.1087001361641116,0.0873136808817067,-4.740720062481567,-2.0431272412338264,-0.4340739546494334,0.1335477575941734,-4.722764473984024,-2.764206232087001,-1.5294241652307483
11949,0.1004456378334042,-4.223066702209743,-1.6285572787869154,-1.890821869741844,0.1224235022416518,-4.741768389275811,-2.104556385718223,-0.7672265713948287,0.2162736459969305,-6.154274336707969,-3.997035453019481,-2.7433436729741243
12011,0.0827053276264431,-3.5855926832010656,-0.9410346868673256,-1.048119799173969,0.1080816347093682,-5.139286860442178,-2.588873512867225,-0.8365672524422999,0.2494600639063928,-7.683562846780341,-5.57079540784351,-4.215692447197353
12028,0.0691233876358265,-2.9618233379125942,-0.2833532262447585,-0.5080392913411629,0.1079877854275923,-4.93803279473823,-2.349474273503667,-0.8413676239590236,0.2250139006795041,-6.595045511945387,-4.349051829987612,-3.2718961321323365
12049,0.0779200555364425,-3.835582707828964,-1.1171711207465824,-1.3847633211038544,0.1089804341841187,-4.448285068520359,-1.904010883853552,-0.4751428278809422,0.2327259227734488,-6.553656025361618,-4.281571650544004,-3.072793783571027
12061,0.0893065101257461,-4.378177861640523,-1.7707102747395274,-2.208478719915355,0.1121737968177526,-5.168489202928771,-2.703583597970157,-1.1414677568736762,0.2121620433990006,-6.587759826495386,-4.541707940952443,-3.3840702186204923
12073,0.0539357618619733,-1.890769906636204,0.9242785591819184,0.4686629350526192,0.086750757524336,-2.3616727266171447,0.2672148669648906,1.7059072945117202,0.1734804880019474,-4.060621528538669,-1.74052108441248,-0.3381427546216511
12088,0.0516840398834318,-2.232092286484036,0.5710218502453731,0.4857913913671832,0.0761175796831234,-2.932144861279752,-0.1653197844244995,1.4461456503539851,0.1183878466664376,-3.21545327529037,-0.9370325575700978,0.5971737356512569
12096,0.0682391155685083,-3.770329181951421,-1.1306876804441088,-1.5343635119358408,0.0991361549819742,-4.868053130916803,-2.36876944292981,-0.8541769808742901,0.172240871780731,-5.486510107356519,-3.534089616862981,-2.38637065126365
12099,0.0935402004420731,-4.084161806364531,-1.5245411512864433,-1.7756826359405418,0.110060612407674,-4.714318943519521,-2.2093699564999985,-0.6710461298803785,0.2063334531832899,-5.975200981404186,-3.907391182186246,-2.670516599006413
12133,0.0676887152324191,-2.956029464543185,-0.239144283989319,-0.391381894939999,0.106702118198212,-4.638469271639402,-2.074322782273073,-0.4490160841968219,0.2250360905127579,-6.555015110131873,-4.22513063489568,-2.969002666997713
12139,0.0723828551527562,-2.3165353555320807,0.3487912337987834,0.2021441531233525,0.1073157355378397,-3.825722845743127,-1.2257345056859148,0.3164368458202991,0.2088136644595635,-5.182259329980708,-2.8693128043295704,-1.5997959421591372
12147,0.0812470354856586,-4.272970858628639,-1.5557971496242011,-1.7817559677724424,0.1074802148687558,-5.174050768984725,-2.4784666863780807,-1.0264366539130698,0.1978444914320005,-6.24989340602391,-4.192094717236362,-2.929002203466309
12181,0.0890803494990505,-4.259046278960716,-1.6583851617861745,-1.9081318191181205,0.1218063901171047,-5.418543629078849,-2.831675433222744,-1.3808764112699192,0.2307272164631981,-6.615910502549972,-4.663946853022657,-3.307632004608251
12183,0.0849108623426802,-3.254794394312722,-0.5625701758296249,-0.7449067098729566,0.1308808512126463,-4.913553610429955,-2.2986599142687245,-0.680740181502606,0.3041232154406553,-8.496926808190546,-5.937558846316216,-4.599634453503845
12223,0.081506909737743,-4.235121444680139,-1.5834952436126812,-1.8671125075087984,0.1066039866334991,-5.115471232649401,-2.5991877282189506,-1.02987103385365,0.206327855869217,-6.44024019954878,-4.475006269330105,-3.175282283569057
12228,0.0775512727712905,-3.312969368507862,-0.6652132964904383,-0.9994391030871664,0.104296168786024,-4.894540733361028,-2.4252769994355527,-0.8364410388148154,0.2254897893670515,-6.872791613215104,-4.613586186921372,-3.583920361842722
12236,0.08450051763518,-4.440428083846373,-1.6979264004788293,-1.9382441609162584,0.1122570049241333,-5.346786768915799,-2.7379109020982875,-1.2092612253364106,0.226363360665323,-6.945155433835447,-4.835622977666213,-3.6366058391635376
12244,0.0806187047808792,-3.2532584764046617,-0.5487847153003627,-0.8099025220820918,0.1159928868103122,-4.959672441961367,-2.3838102393724983,-0.7527665529672071,0.2515846204537242,-7.175211234118889,-4.798723847600902,-3.592154469353548
12250,0.0721547112767078,-2.628309314610451,0.0251036073608083,-0.0703759706116502,0.120924956165127,-4.167916541966297,-1.5595182972807504,0.3791077261368499,0.2852191209534877,-8.192296589764448,-5.833502122522391,-3.9417556157162927
12256,0.0785398186786771,-3.87448750997822,-1.2166580827414109,-1.5135049574331394,0.1123076991159084,-5.067259924572785,-2.587072253975085,-1.094066018035531,0.2088954495237137,-6.135470114722456,-4.09260812703847,-2.985640650731858
12279,0.0821136912358948,-4.133265874310191,-1.4408162437050895,-1.726600898506448,0.1153160475575486,-5.321287189720361,-2.7062311825460994,-1.1722572441809156,0.2241793408626599,-6.820406694036925,-4.733363393044394,-3.474969710972664
12297,0.0841625970101,-2.989040303572116,-0.3153713752515708,-0.526570121372925,0.1262406211722849,-4.637137841769153,-2.1302371674261726,-0.5872577930087975,0.2878196030154722,-7.678996113873441,-5.205727793188171,-4.006113925053466
12300,0.0777682055488969,-3.37523370039768,-0.6144976896564457,-0.8596123026849662,0.105478013190933,-4.860971259529731,-2.240385725891592,-0.6156207231842649,0.2556555827956122,-7.99723114322417,-5.570667376815263,-4.367821238410488
12328,0.0679389530718246,-3.250706525167728,-0.584633183393014,-0.604926866027974,0.1002685192038651,-4.923227610784424,-2.4668017830588305,-0.5579339801250949,0.1888200860589561,-5.820094625675448,-3.743586152995901,-2.2742308195681584
12346,0.054881398138952,-3.2508374051740643,-0.6239616640423855,-0.6379597509438839,0.0943111037465716,-4.4015629373877285,-1.823683213320932,-0.1918543748760389,0.1724593093425284,-5.13378129178107,-3.214567742524406,-1.7816857326565083
